Index,Reconstruction_Error,Anomaly_Label
73,0.00017301193790811805,Normal
74,9.225645048553565e-05,Normal
75,8.264449398922881e-05,Normal
76,7.286202843504887e-05,Normal
77,0.00018458506163403565,Normal
78,0.00017788770680923503,Normal
79,0.00016655485867568862,Normal
80,0.00017162281060201313,Normal
81,0.00012137750307199984,Normal
82,0.00011190708966849875,Normal
83,0.00013371998066115815,Normal
84,0.00016772149782512386,Normal
85,0.0001487490578554608,Normal
86,0.00015934607529950883,Normal
87,7.774526474313655e-05,Normal
88,6.742374316550058e-05,Normal
89,5.698502125767022e-05,Normal
90,4.601583476309607e-05,Normal
91,0.00016322603392823006,Normal
92,0.00016073754557754044,Normal
93,0.00015152967439425509,Normal
94,0.0001304552365780631,Normal
95,0.00012137737561765033,Normal
96,0.00011190708966849875,Normal
97,0.0002820280304616272,Normal
98,0.00027961014229524537,Normal
99,0.00025779276271673457,Normal
100,0.00027013356728855276,Normal
101,0.00017963516668038907,Normal
102,0.00016803003740676242,Normal
103,0.00022229637552143808,Normal
104,0.00021857003929524085,Normal
105,0.00019320169705030397,Normal
106,0.0002060230246078354,Normal
107,7.547602771122434e-05,Normal
108,6.823422536500134e-05,Normal
109,0.00018097231050590492,Normal
110,0.0001786162787197929,Normal
111,0.000163156085906038,Normal
112,0.00017162281060201313,Normal
113,0.00012137750307199984,Normal
114,0.00011190708966849875,Normal
115,0.00010922039696084323,Normal
116,0.00010528402210202845,Normal
117,8.658865098569611e-05,Normal
118,0.00013543647200666532,Normal
119,5.830871224744665e-05,Normal
120,5.445089199514889e-05,Normal
121,4.8760527160354486e-05,Normal
122,4.320902437679056e-05,Normal
123,3.418265448735171e-05,Normal
124,0.00022117470609808008,Normal
125,0.00021489923841013295,Normal
126,0.00020273538109783808,Normal
127,0.00020903601748857703,Normal
128,0.00017963516668038907,Normal
129,0.00016803003740676242,Normal
130,0.0002715389836098729,Normal
131,0.0002683124402595982,Normal
132,0.00024198597165584558,Normal
133,0.00025618579170998346,Normal
134,0.00012137750307199984,Normal
135,0.00011190708966849875,Normal
136,0.00013371998066115815,Normal
137,0.00016772149782512386,Normal
138,0.0001487490578554608,Normal
139,0.00015934607529950883,Normal
140,7.774526474313655e-05,Normal
141,6.742374316550058e-05,Normal
142,5.698502125767022e-05,Normal
143,0.0004956624534621977,Normal
144,0.0004899524362327078,Normal
145,0.00048472172002046374,Normal
146,0.00046947700512868956,Normal
147,0.00042853471193306827,Normal
148,0.0004110951529649988,Normal
149,0.0005000075668614731,Normal
150,0.0004964211135653003,Normal
151,0.0004538678338916177,Normal
152,0.0004768211970064439,Normal
153,0.00012137750307199984,Normal
154,0.00011190708966849875,Normal
155,0.00022007944957868215,Normal
156,0.00021725183828886474,Normal
157,0.00019635115302631215,Normal
158,0.00020765159742863732,Normal
159,0.00012137737561765033,Normal
160,0.00011190708966849875,Normal
161,0.00022007944957868215,Normal
162,0.00021725183828886474,Normal
163,0.00019635115302631215,Normal
164,0.00020765145634122525,Normal
165,0.00012137750307199984,Normal
166,0.00011190708966849875,Normal
167,0.00022007944957868215,Normal
168,0.00021725183828886474,Normal
169,0.00019635115302631215,Normal
170,0.00020765145634122525,Normal
171,0.00012137750307199984,Normal
172,0.00011190708966849875,Normal
173,0.00022007944957868215,Normal
174,0.00021725183828886474,Normal
175,0.00019635115302631215,Normal
176,0.00020765145634122525,Normal
177,0.00012137750307199984,Normal
178,0.00011190708966849875,Normal
179,0.00022007944957868215,Normal
180,0.00021725183828886474,Normal
181,0.00019635115302631215,Normal
182,0.00020765145634122525,Normal
183,0.00012137750307199984,Normal
184,0.00011190708966849875,Normal
185,0.0002820280304616272,Normal
186,0.00027961014229524537,Normal
187,0.00025779276271673457,Normal
188,0.00027013356728855276,Normal
189,0.00017963516668038907,Normal
190,0.00016802996050460612,Normal
191,0.00033329411019125546,Normal
192,0.0003305770793876726,Normal
193,0.00030319354158008486,Normal
194,0.00031881377460721484,Normal
195,0.00017963516668038907,Normal
196,0.00016803003740676242,Normal
197,0.00018556552629901587,Normal
198,0.00018134251840354394,Normal
199,0.00015684553100141931,Normal
200,0.0001683269897595551,Normal
201,4.193201293269331e-05,Normal
202,3.700726595134908e-05,Normal
203,0.00015422087570256688,Normal
204,0.00015238066970576966,Normal
205,0.0001410523420250836,Normal
206,0.00014715371628993884,Normal
207,0.00012137750307199984,Normal
208,0.00011190708966849875,Normal
209,0.00022007944957868215,Normal
210,0.00021725183828886474,Normal
211,0.00019635115302631215,Normal
212,0.00020765145634122525,Normal
213,0.00012137750307199984,Normal
214,0.00011190708966849875,Normal
215,0.00015061757561630335,Normal
216,0.00014718889516353794,Normal
217,0.00012748747520336385,Normal
218,0.00013742758391774125,Normal
219,5.726295066767947e-05,Normal
220,5.1160125002689655e-05,Normal
221,6.485793542094999e-05,Normal
222,6.21266510316139e-05,Normal
223,5.030756059087428e-05,Normal
224,0.00018705080821732121,Normal
225,0.00015430604436398107,Normal
226,0.0001474893668063708,Normal
227,0.0003987808431881373,Normal
228,0.0003875458730106935,Normal
229,0.00036794026209147925,Normal
230,0.00039688249709510443,Normal
231,0.00036428361525588803,Normal
232,0.00033379879456413064,Normal
233,0.000459595629932646,Normal
234,0.0003597195346643993,Normal
235,0.0003234634567329261,Normal
236,0.0003785870094282832,Normal
237,0.0001726073145628258,Normal
238,0.00015442944249361915,Normal
239,0.00014933703545895403,Normal
240,0.00012201574033113391,Normal
241,9.97297359751372e-05,Normal
242,0.00014423345151535474,Normal
243,6.489450627804083e-05,Normal
244,5.496084179683877e-05,Normal
245,0.00019002276527015362,Normal
246,0.00016663402874937387,Normal
247,0.00015860658531705415,Normal
248,0.00027059944982149906,Normal
249,0.00025923921587897407,Normal
250,0.0002396079393746356,Normal
251,0.0003607048037516447,Normal
252,0.00032320202210913394,Normal
253,0.0002944012472504755,Normal
254,0.00042636004200110445,Normal
255,0.00032320212842673667,Normal
256,0.0002944012472504755,Normal
257,0.00042636061895167906,Normal
258,0.00032320202210913394,Normal
259,0.0002944012472504755,Normal
260,0.00042636061895167906,Normal
261,0.00032320202210913394,Normal
262,0.0002944012472504755,Normal
263,0.00042636061895167906,Normal
264,0.00032320202210913394,Normal
265,0.0002944012472504755,Normal
266,0.00042636061895167906,Normal
267,0.00032320202210913394,Normal
268,0.0002944012472504755,Normal
269,0.00042636061895167906,Normal
270,0.00032320202210913394,Normal
271,0.0002944012472504755,Normal
272,0.00042636061895167906,Normal
273,0.00032320202210913394,Normal
274,0.0002944012472504755,Normal
275,0.00042636061895167906,Normal
276,0.00032320202210913394,Normal
277,0.0002944012472504755,Normal
278,0.00042636061895167906,Normal
279,0.00032320202210913394,Normal
280,0.0002944012472504755,Normal
281,0.00029821185456203934,Normal
282,0.00022337384806861747,Normal
283,0.0002518864473358308,Normal
284,0.00038516001799001096,Normal
285,0.00041910369664309704,Normal
286,0.0005228833893843902,Normal
287,0.0006153120434989224,Normal
288,0.0005863841884160446,Normal
289,0.000686122483290723,Normal
290,0.0009249927942501267,Anomaly
291,0.0008869306604928906,Anomaly
292,0.0011070754921934523,Anomaly
293,0.0010430452563151198,Anomaly
294,0.0009839081317548587,Anomaly
295,0.000991822062034926,Anomaly
296,0.0009887138539846536,Anomaly
297,0.0010371024198440185,Anomaly
298,0.0010638189675230936,Anomaly
299,0.0010944858779336573,Anomaly
300,0.0009180077718927964,Anomaly
301,0.0008948272243434173,Anomaly
302,0.0008669373598447034,Anomaly
303,0.0018316138689046402,Anomaly
304,0.0019427701434612285,Anomaly
305,0.0018845487618580382,Anomaly
306,0.001887153847860815,Anomaly
307,0.0018681273795224586,Anomaly
308,0.002190942830005361,Anomaly
309,0.0020258680456237167,Anomaly
310,0.0019060384433345987,Anomaly
311,0.0018034726614507338,Anomaly
312,0.0017294458843868186,Anomaly
313,0.0008886287697039681,Anomaly
314,0.0007103549364776928,Normal
315,0.0007779026381557562,Normal
316,0.0006569273657305827,Normal
317,0.000588754035247258,Normal
318,0.001178810575831401,Anomaly
319,0.0011693212423792292,Anomaly
320,0.0011300784538087834,Anomaly
321,0.0011421711108697721,Anomaly
322,0.0010083389981467086,Anomaly
323,0.0009719089129487006,Anomaly
324,0.0009565058744412464,Anomaly
325,0.0008538489879146592,Anomaly
326,0.001231975787031994,Anomaly
327,0.0012848938112076146,Anomaly
328,0.0004559314044074762,Normal
329,0.0004482662962379886,Normal
330,0.00042853471193306827,Normal
331,0.0004110951529649988,Normal
332,0.0003799592056349634,Normal
333,0.00037358653725433723,Normal
334,0.0005189139559804458,Normal
335,0.0005463599537642461,Normal
336,0.0001962598847389958,Normal
337,0.00019122651623943273,Normal
338,0.00017963516668038907,Normal
339,0.00016803003740676242,Normal
340,0.00014927863519738368,Normal
341,0.00014435985288308376,Normal
342,0.0002453998171308953,Normal
343,0.0002620436918183275,Normal
344,0.0001345389256496306,Normal
345,0.00013045528320872798,Normal
346,0.00012137750307199984,Normal
347,0.00011190708966849875,Normal
348,9.708945702866241e-05,Normal
349,9.292794327006751e-05,Normal
350,0.000199741887602241,Normal
351,0.000213785086736926,Normal
352,0.0001345389256496306,Normal
353,0.00013045528320872798,Normal
354,0.00012137750307199984,Normal
355,0.00011190708966849875,Normal
356,9.708945702866241e-05,Normal
357,9.292794327006751e-05,Normal
358,8.737398641364824e-05,Normal
359,9.638488896174728e-05,Normal
360,2.3935005383711e-05,Normal
361,2.285679353219826e-05,Normal
362,2.0740339696658147e-05,Normal
363,1.823164180106103e-05,Normal
364,1.4666528031738485e-05,Normal
365,1.3412114752587921e-05,Normal
366,4.691918168336013e-05,Normal
367,5.142336463640133e-05,Normal
368,4.8371444740848005e-05,Normal
369,4.626443846920429e-05,Normal
370,4.193201293269331e-05,Normal
371,3.700726595134908e-05,Normal
372,2.978257542190316e-05,Normal
373,2.7426994177159733e-05,Normal
374,0.00047022626386883604,Normal
375,0.00048359120673569666,Normal
376,0.0004559314044074762,Normal
377,0.0004482662962379886,Normal
378,0.00042853471193306827,Normal
379,0.0004110951529649988,Normal
380,0.0003799592056349634,Normal
381,0.00037358653725433723,Normal
382,0.0005929663439868276,Normal
383,0.0006233878000552817,Normal
384,0.0002703930082764434,Normal
385,0.0002644522130316214,Normal
386,0.00025024821294624116,Normal
387,0.00023660233505219149,Normal
388,0.00021382157920883673,Normal
389,0.00020828090778516172,Normal
390,0.00019255620187314158,Normal
391,0.0002048947736488461,Normal
392,2.3935005383711e-05,Normal
393,2.285679353219826e-05,Normal
394,2.0740339696658147e-05,Normal
395,1.823164180106103e-05,Normal
396,1.4666528031738485e-05,Normal
397,1.3412114752587921e-05,Normal
398,2.1708475718331003e-05,Normal
399,2.5796738389707418e-05,Normal
400,2.3935005383711e-05,Normal
401,2.285679353219826e-05,Normal
402,2.0740339696658147e-05,Normal
403,1.823164180106103e-05,Normal
404,1.4666528031738485e-05,Normal
405,1.3412114752587921e-05,Normal
406,0.0002727147075067913,Normal
407,0.00027913284815453524,Normal
408,0.0002703930082764434,Normal
409,0.0002644522130316214,Normal
410,0.00025024821294624116,Normal
411,0.00023660233505219149,Normal
412,0.00021382157920883673,Normal
413,0.00020828090778516172,Normal
414,0.00019255639829827327,Normal
415,0.00020489494826660565,Normal
416,2.3935005383711e-05,Normal
417,2.285679353219826e-05,Normal
418,2.0740339696658147e-05,Normal
419,1.823164180106103e-05,Normal
420,1.4666528031738485e-05,Normal
421,1.3412114752587921e-05,Normal
422,2.1708475718331003e-05,Normal
423,2.5796738389707418e-05,Normal
424,2.3935005383711e-05,Normal
425,2.285679353219826e-05,Normal
426,2.0740339696658147e-05,Normal
427,1.823164180106103e-05,Normal
428,1.4666528031738485e-05,Normal
429,1.3412114752587921e-05,Normal
430,0.0001347844184909506,Normal
431,0.0001402348523352743,Normal
432,0.0001345389256496306,Normal
433,0.00013045528320872798,Normal
434,0.00012137750307199984,Normal
435,0.00011190708966849875,Normal
436,9.708945702866241e-05,Normal
437,9.292794327006751e-05,Normal
438,0.0001997419544382,Normal
439,0.00021378491827928682,Normal
440,0.0001345389256496306,Normal
441,0.00013045528320872798,Normal
442,0.00012137750307199984,Normal
443,0.00011190708966849875,Normal
444,9.708945702866241e-05,Normal
445,9.292794327006751e-05,Normal
446,0.000199741887602241,Normal
447,0.000213785086736926,Normal
448,0.0001345389256496306,Normal
449,0.00013045528320872798,Normal
450,0.00012137750307199984,Normal
451,0.00011190708966849875,Normal
452,9.708945702866241e-05,Normal
453,9.292794327006751e-05,Normal
454,0.0001997419544382,Normal
455,0.00021378491827928682,Normal
456,0.0001345389256496306,Normal
457,0.00013045528320872798,Normal
458,0.00012137750307199984,Normal
459,0.00011190708966849875,Normal
460,9.708945702866241e-05,Normal
461,9.292794327006751e-05,Normal
462,0.0001997419544382,Normal
463,0.00021378491827928682,Normal
464,0.0001345389256496306,Normal
465,0.00013045528320872798,Normal
466,0.00012137750307199984,Normal
467,0.00011190708966849875,Normal
468,9.708945702866241e-05,Normal
469,9.292794327006751e-05,Normal
470,0.0001997419544382,Normal
471,0.00021378491827928682,Normal
472,0.0001345389256496306,Normal
473,0.00013045528320872798,Normal
474,0.00012137750307199984,Normal
475,0.00011190708966849875,Normal
476,9.708945702866241e-05,Normal
477,9.292794327006751e-05,Normal
478,0.000199741887602241,Normal
479,0.000213785086736926,Normal
480,0.0001345389256496306,Normal
481,0.00013045528320872798,Normal
482,0.00012137750307199984,Normal
483,0.00011190708966849875,Normal
484,9.708945702866241e-05,Normal
485,9.292794327006751e-05,Normal
486,0.0001997419544382,Normal
487,0.00021378491827928682,Normal
488,0.0001345389256496306,Normal
489,0.00013045528320872798,Normal
490,0.00012137750307199984,Normal
491,0.00011190708966849875,Normal
492,9.708945702866241e-05,Normal
493,9.292794327006751e-05,Normal
494,0.0001997419544382,Normal
495,0.00021378491827928682,Normal
496,0.0001345389256496306,Normal
497,0.00013045528320872798,Normal
498,0.00012137750307199984,Normal
499,0.00011190708966849875,Normal
500,9.708945702866241e-05,Normal
501,9.292794327006751e-05,Normal
502,0.0001997419544382,Normal
503,0.00021378491827928682,Normal
504,0.0001345389256496306,Normal
505,0.00013045528320872798,Normal
506,0.00012137750307199984,Normal
507,0.00011190708966849875,Normal
508,9.708945702866241e-05,Normal
509,9.292794327006751e-05,Normal
510,0.000199741887602241,Normal
511,0.000213785086736926,Normal
512,0.0001345389256496306,Normal
513,0.00013045528320872798,Normal
514,0.00012137750307199984,Normal
515,0.00011190708966849875,Normal
516,9.708945702866241e-05,Normal
517,9.292794327006751e-05,Normal
518,0.00014979329316034925,Normal
519,0.00016213361317282094,Normal
520,8.524496231635914e-05,Normal
521,8.213106531798465e-05,Normal
522,7.547602771122434e-05,Normal
523,6.823422536500134e-05,Normal
524,5.725673642110327e-05,Normal
525,5.3951629011662505e-05,Normal
526,0.00011633905867394286,Normal
527,0.00012646341234820674,Normal
528,8.524496231635914e-05,Normal
529,8.213106531798465e-05,Normal
530,7.547602771122434e-05,Normal
531,6.823422536500134e-05,Normal
532,5.725673642110327e-05,Normal
533,5.3951629011662505e-05,Normal
534,0.00011633905867394286,Normal
535,0.00012646341234820674,Normal
536,8.524496231635914e-05,Normal
537,8.213106531798465e-05,Normal
538,7.547602771122434e-05,Normal
539,6.823422536500134e-05,Normal
540,5.725673642110327e-05,Normal
541,5.3951629011662505e-05,Normal
542,0.00011633870901789439,Normal
543,0.00012646330613103103,Normal
544,8.524496231635914e-05,Normal
545,8.213106531798465e-05,Normal
546,7.547602771122434e-05,Normal
547,6.823422536500134e-05,Normal
548,5.725673642110327e-05,Normal
549,5.3951629011662505e-05,Normal
550,7.868669143664816e-05,Normal
551,8.741650885434247e-05,Normal
552,4.8371444740848005e-05,Normal
553,4.626443846920429e-05,Normal
554,4.193201293269331e-05,Normal
555,3.700726595134908e-05,Normal
556,2.978257542190316e-05,Normal
557,2.7426994177159733e-05,Normal
558,5.6520661685091235e-05,Normal
559,6.39643962694851e-05,Normal
560,4.8371444740848005e-05,Normal
561,4.626443846920429e-05,Normal
562,4.193201293269331e-05,Normal
563,3.700726595134908e-05,Normal
564,2.978257542190316e-05,Normal
565,2.7426994177159733e-05,Normal
566,0.00014436332310068352,Normal
567,0.00015375556287441398,Normal
568,0.0001345389256496306,Normal
569,0.00013045528320872798,Normal
570,0.00012137750307199984,Normal
571,0.00011190708966849875,Normal
572,9.708945702866241e-05,Normal
573,9.292794327006751e-05,Normal
574,0.000199741887602241,Normal
575,0.000213785086736926,Normal
576,0.0001345389256496306,Normal
577,0.00013045528320872798,Normal
578,0.00012137750307199984,Normal
579,0.00011190708966849875,Normal
580,9.708945702866241e-05,Normal
581,9.292794327006751e-05,Normal
582,0.00014979329316034925,Normal
583,0.00016213361317282094,Normal
584,8.524496231635914e-05,Normal
585,8.213106531798465e-05,Normal
586,7.547602771122434e-05,Normal
587,6.823422536500134e-05,Normal
588,5.725673642110327e-05,Normal
589,5.3951629011662505e-05,Normal
590,7.868669143664816e-05,Normal
591,8.741650885434247e-05,Normal
592,4.8371444740848005e-05,Normal
593,4.626443846920429e-05,Normal
594,4.193201293269331e-05,Normal
595,3.700726595134908e-05,Normal
596,2.978257542190316e-05,Normal
597,2.7426994177159733e-05,Normal
598,5.6520661685091235e-05,Normal
599,6.39643962694851e-05,Normal
600,4.8371444740848005e-05,Normal
601,4.626443846920429e-05,Normal
602,4.193201293269331e-05,Normal
603,3.700726595134908e-05,Normal
604,2.978257542190316e-05,Normal
605,2.7426994177159733e-05,Normal
606,5.6520685224045874e-05,Normal
607,6.39643444711281e-05,Normal
608,4.8371444740848005e-05,Normal
609,4.626443846920429e-05,Normal
610,4.193201293269331e-05,Normal
611,3.700726595134908e-05,Normal
612,2.978257542190316e-05,Normal
613,2.7426994177159733e-05,Normal
614,1.856229415940598e-05,Normal
615,2.4280159574712173e-05,Normal
616,2.4663699630386215e-05,Normal
617,0.00015065330669317313,Normal
618,0.00015010190937060037,Normal
619,0.00014614720488034173,Normal
620,0.00016459889878298558,Normal
621,0.00015193920284404974,Normal
622,0.00013918014335032443,Normal
623,0.0001744665159716345,Normal
624,0.00016365093086521438,Normal
625,0.00014474450621545268,Normal
626,0.0001483502761030296,Normal
627,6.368111619064329e-05,Normal
628,5.152373530343051e-05,Normal
629,0.00017658380493063803,Normal
630,0.00016393509377232463,Normal
631,0.0001505337401971976,Normal
632,0.00015803611253637108,Normal
633,0.00012137750307199984,Normal
634,0.00011190708966849875,Normal
635,0.00019379785460841946,Normal
636,0.00019549480114078427,Normal
637,0.00017509609904143886,Normal
638,0.00018610719808997582,Normal
639,0.00010118804963149203,Normal
640,9.136219586653574e-05,Normal
641,0.00017522773883025546,Normal
642,0.00016971128595890216,Normal
643,0.0001525818418047194,Normal
644,0.00015853189859951555,Normal
645,9.706759306403535e-05,Normal
646,0.00014308418841414355,Normal
647,0.0001520328296833855,Normal
648,0.00014857444224505793,Normal
649,0.00012925659602644156,Normal
650,0.0001356201854676536,Normal
651,6.913047095683406e-05,Normal
652,8.191898373426695e-05,Normal
653,7.160014072048189e-05,Normal
654,6.018647842722452e-05,Normal
655,5.7778843552644174e-05,Normal
656,3.641927347960569e-05,Normal
657,2.6063133126991596e-05,Normal
658,9.556358435862462e-05,Normal
659,9.39111716637398e-05,Normal
660,8.544711008855066e-05,Normal
661,8.982631667360093e-05,Normal
662,7.547602771122434e-05,Normal
663,6.823422536500134e-05,Normal
664,5.725673642110327e-05,Normal
665,5.3951629011662505e-05,Normal
666,4.0737314063200935e-05,Normal
667,0.00017828167865909013,Normal
668,0.00013741816678962407,Normal
669,0.0001345389256496306,Normal
670,0.0001304552365780631,Normal
671,0.00012137737561765033,Normal
672,0.00011190708966849875,Normal
673,9.708945702866241e-05,Normal
674,9.292794327006751e-05,Normal
675,7.482267727649007e-05,Normal
676,0.00021399793736983394,Normal
677,0.00013741816678962407,Normal
678,0.0001345389256496306,Normal
679,0.00013045528320872798,Normal
680,0.00012137750307199984,Normal
681,0.00011190708966849875,Normal
682,9.708945702866241e-05,Normal
683,9.292794327006751e-05,Normal
684,7.482267727649007e-05,Normal
685,0.00021399793736983394,Normal
686,0.00013741816678962407,Normal
687,0.0001345389256496306,Normal
688,0.00013045528320872798,Normal
689,0.00012137750307199984,Normal
690,0.00011190708966849875,Normal
691,9.708945702866241e-05,Normal
692,9.292794327006751e-05,Normal
693,7.482267727649007e-05,Normal
694,0.00014099652366134503,Normal
695,7.96754457258743e-05,Normal
696,8.293965729785482e-05,Normal
697,7.964659952817505e-05,Normal
698,7.349261227027377e-05,Normal
699,6.43367244909999e-05,Normal
700,5.248147038528841e-05,Normal
701,4.440383910566891e-05,Normal
702,3.1004996842991415e-05,Normal
703,3.0654615140184594e-05,Normal
704,9.6827416253705e-06,Normal
705,3.509813306382898e-05,Normal
706,4.0342460287313216e-05,Normal
707,3.948241968545108e-05,Normal
708,5.018503169085398e-05,Normal
709,5.9355367862892156e-05,Normal
710,5.375921513633707e-05,Normal
711,4.568921917406964e-05,Normal
712,3.923407613986943e-05,Normal
713,2.7555694448425776e-05,Normal
714,2.5004207842728156e-05,Normal
715,1.5890246771268135e-05,Normal
716,1.1266682337588722e-05,Normal
717,2.299942451942121e-05,Normal
718,2.5796738389707418e-05,Normal
719,9.944856178466053e-05,Normal
720,9.812752775885416e-05,Normal
721,9.384060139715824e-05,Normal
722,8.833547724324033e-05,Normal
723,7.80403829252077e-05,Normal
724,6.976758252679623e-05,Normal
725,5.474526208621816e-05,Normal
726,5.5635182736837155e-05,Normal
727,4.0737314063200935e-05,Normal
728,0.00017828167865909013,Normal
729,0.00013741816678962407,Normal
730,0.0001345389256496306,Normal
731,0.00013045528320872798,Normal
732,0.00012137750307199984,Normal
733,0.00011190708966849875,Normal
734,9.708921797128134e-05,Normal
735,9.292821571077828e-05,Normal
736,7.482267727649007e-05,Normal
737,0.00021399793736983394,Normal
738,0.00013741816678962407,Normal
739,0.0001345389256496306,Normal
740,0.00013045528320872798,Normal
741,0.00012137750307199984,Normal
742,0.00011190708966849875,Normal
743,9.708945702866241e-05,Normal
744,9.292794327006751e-05,Normal
745,7.482267727649007e-05,Normal
746,0.00021399793736983394,Normal
747,0.00013741816678962407,Normal
748,0.0001345389256496306,Normal
749,0.00013045528320872798,Normal
750,0.00012137750307199984,Normal
751,0.00011190708966849875,Normal
752,9.708945702866241e-05,Normal
753,9.292794327006751e-05,Normal
754,7.482267727649007e-05,Normal
755,8.772623627118699e-05,Normal
756,2.147263929871749e-05,Normal
757,3.398564475440792e-05,Normal
758,7.12658637113456e-05,Normal
759,6.936211928881734e-05,Normal
760,6.47442495646216e-05,Normal
761,5.828403206958992e-05,Normal
762,4.878479286571155e-05,Normal
763,3.8347204344401484e-05,Normal
764,2.9120092188870967e-05,Normal
765,2.4615955343731167e-05,Normal
766,1.9516374566065597e-05,Normal
767,0.00012684729639017778,Normal
768,0.00011077811111538168,Normal
769,0.00010833854112002787,Normal
770,0.00010473614942376559,Normal
771,9.688219851117847e-05,Normal
772,8.851423525590545e-05,Normal
773,7.562808771424486e-05,Normal
774,7.18944022881745e-05,Normal
775,5.623038119399547e-05,Normal
776,0.0002251429911152252,Normal
777,0.00016718844383577531,Normal
778,0.00016384764472169997,Normal
779,0.0001592839788638869,Normal
780,0.00014896219542436716,Normal
781,0.00013841228677026368,Normal
782,0.000121639698204231,Normal
783,0.0001170829176895565,Normal
784,0.0001089786163843527,Normal
785,0.00013261131608454372,Normal
786,3.676941052808298e-05,Normal
787,3.503145374006338e-05,Normal
788,3.226539107728687e-05,Normal
789,2.7272851841612018e-05,Normal
790,2.1842681890446105e-05,Normal
791,1.6507492178461747e-05,Normal
792,1.1266682337588722e-05,Normal
793,2.299942451942121e-05,Normal
794,3.898677860112376e-05,Normal
795,3.676941052808298e-05,Normal
796,3.503145374006338e-05,Normal
797,3.226539107728687e-05,Normal
798,2.7272856832496236e-05,Normal
799,2.1842747918373642e-05,Normal
800,1.6507492178461747e-05,Normal
801,1.1266682337588722e-05,Normal
802,8.692213891773503e-05,Normal
803,0.00010274667558010677,Normal
804,9.818149357532894e-05,Normal
805,9.420259194288204e-05,Normal
806,8.730157348807781e-05,Normal
807,7.710323579596875e-05,Normal
808,6.481389908650161e-05,Normal
809,5.694417241840345e-05,Normal
810,4.3539219692717764e-05,Normal
811,8.462993602551521e-05,Normal
812,9.031288627634875e-05,Normal
813,8.670603501105088e-05,Normal
814,8.300059464043098e-05,Normal
815,7.774526474313655e-05,Normal
816,6.742374316550058e-05,Normal
817,5.698502125767022e-05,Normal
818,4.601583476309607e-05,Normal
819,3.604834561285506e-05,Normal
820,3.124556868285144e-05,Normal
821,6.40530493682136e-05,Normal
822,8.767813759233603e-05,Normal
823,8.670603501105088e-05,Normal
824,8.300059464043098e-05,Normal
825,7.774526474313655e-05,Normal
826,6.742374316550058e-05,Normal
827,5.698502125767022e-05,Normal
828,4.601583476309607e-05,Normal
829,3.604834561285506e-05,Normal
830,0.00022480037105339668,Normal
831,0.0002174333814140472,Normal
832,0.0001962598847389958,Normal
833,0.00019122651623943273,Normal
834,0.00017963516668038907,Normal
835,0.00016803003740676242,Normal
836,0.00014927863519738368,Normal
837,0.00014435985288308376,Normal
838,0.00019567828227947228,Normal
839,0.00021030869688325567,Normal
840,8.524496231635914e-05,Normal
841,8.213106531798465e-05,Normal
842,7.547602771122434e-05,Normal
843,6.823422536500134e-05,Normal
