anomaly_score,is_anomaly
0.11272073150516304,1
0.04699914364669522,1
-0.04141359330146599,0
-0.039127577029666294,0
-0.03971177459044817,0
-0.02095562096085113,0
-0.03384539171438339,0
-0.026067919998487454,0
-0.03310316747015196,0
-0.03331211224545694,0
-0.03348965970609086,0
-0.007865907159440022,0
-0.0309336763819984,0
-0.03180039274854152,0
-0.03147573517233493,0
-0.0322650556724281,0
-0.037101901786139146,0
-0.03475484843512855,0
-0.021680419323557132,0
-0.0023158651609754832,0
-0.02769940238789348,0
-0.018576384668040347,0
-0.029846160344718098,0
-0.01995158050426238,0
-0.01123520468043715,0
0.021131206387515977,1
-0.031885619390165765,0
-0.025795591776294424,0
0.11608928878560132,1
-0.04141359330146599,0
-0.04111317764995215,0
-0.021137347830965103,0
-0.03455869251879984,0
-0.022881033142834628,0
0.014108876100009105,1
-0.03328078560341896,0
-0.03331211224545694,0
-0.03358681862932855,0
-0.008052061441243263,0
-0.031172650446818162,0
-0.021912992590689573,0
-0.0279125238696607,0
-0.03398337217953973,0
-0.03179507873437626,0
-0.027725911733699315,0
-0.03476013231847419,0
-0.03785876119133458,0
-0.035691918877825524,0
-0.02245967591625131,0
-0.032034343210068594,0
-0.029860100608825046,0
-0.012880901355276086,0
-0.032389513968249184,0
-0.026072986038151114,0
-0.03002488011486093,0
-0.02025378097419095,0
-0.009943069096180812,0
-0.005194877543815424,0
0.08259710604083292,1
-0.041588400550016336,0
-0.039303157491085705,0
-0.040938209609550524,0
-0.022721270368538327,0
-0.034022758800733244,0
-0.025749341830722527,0
-0.03440192853624535,0
-0.03407447570171429,0
-0.034251765303625725,0
-0.01043087336218751,0
-0.031699494128342165,0
-0.032564951730754244,0
-0.03224076566671419,0
-0.03269984695057526,0
-0.03785876119133458,0
-0.035691918877825524,0
-0.02245967591625131,0
-0.011267873288648422,0
-0.028416821823101568,0
-0.02403404716792379,0
-0.030382138327243124,0
-0.020497595198869623,0
-0.011254996362241698,0
0.03586618538033437,1
0.02879199437437785,1
0.03505377573897306,1
0.03848467948310419,1
0.10821939495993504,1
0.0003322974963682057,1
-0.040943322644301894,0
-0.019790455694328024,0
-0.04193783768883208,0
-0.03846881788306711,0
-0.040412950205193865,0
-0.02150061719230545,0
-0.03455450018939976,0
-0.03177578844634865,0
-0.03439773495185727,0
-0.0346061646305843,0
-0.0347031168276104,0
-0.0101906018474347,0
-0.032233592154580215,0
-0.03195009625482692,0
-0.03318780162466228,0
-0.03375059923363222,0
-0.038210720899636286,0
-0.03639853037262719,0
-0.022822050911097236,0
-0.006870354424857172,0
-0.026432917143660806,0
-0.021222447441215042,0
-0.03172870359887425,0
-0.020497595198869623,0
-0.015362010214002741,0
0.04806364883346359,1
0.00014337028708344413,1
-0.040943322644301894,0
-0.019608273102740936,0
-0.04193783768883208,0
-0.03846881788306711,0
-0.040237745242566625,0
-0.02095562096085113,0
-0.03437731301795344,0
-0.01985369431776729,0
-0.034220494738832485,0
-0.034428994939821544,0
-0.034489235600834056,0
-0.008851111000504175,0
-0.03205561970300652,0
-0.033098171867388726,0
-0.032596525148323785,0
-0.03508118030360985,0
-0.038210720899636286,0
-0.03586866140231937,0
-0.022822050911097236,0
-0.00724327337393571,0
-0.026432917143660806,0
-0.021222447441215042,0
-0.03172870359887425,0
-0.020497595198869623,0
-0.012132247656860495,0
0.11474984857385218,1
-0.04193783768883208,0
-0.03845601916517993,0
-0.040237745242566625,0
-0.01999481891187127,0
-0.03437731301795344,0
-0.02129692556312679,0
-0.035662639884137426,0
-0.034428994939821544,0
-0.03452597994066087,0
-0.006814556209939537,0
-0.03205561970300652,0
-0.01876230080794361,0
-0.032920491946693775,0
-0.03318780162466228,0
-0.0343727850001222,0
-0.038210720899636286,0
-0.03586866140231937,0
-0.022822050911097236,0
-0.011267873288648422,0
-0.024165915832252916,0
-0.01482911049263902,0
-0.031906786625224615,0
-0.020497595198869623,0
-0.01194747390763462,0
0.1335441054181472,1
0.000521288629247052,1
-0.040943322644301894,0
-0.02318959755724459,0
-0.04193783768883208,0
-0.03845601916517993,0
-0.040237745242566625,0
-0.020331867738387244,0
-0.03437731301795344,0
-0.02457075447273882,0
-0.035662639884137426,0
-0.0346061646305843,0
-0.034489235600834056,0
-0.008107197859685722,0
-0.03038796417089562,0
-0.023054129329286965,0
-0.026082899823429484,0
-0.03349146234610556,0
-0.014050345408395337,0
-0.03509882662605479,0
-0.032559645434327766,0
-0.0355862275799832,0
-0.036739421509657366,0
-0.038210720899636286,0
-0.03604534414613869,0
-0.022822050911097236,0
-0.03609083186432027,0
-0.02998460785752388,0
-0.01911289407886163,0
-0.023699318122427426,0
-0.010647357945808622,0
-0.031906786625224615,0
-0.020617647942585915,0
-0.01825430012049145,0
-0.01194747390763462,0
0.11445098785075136,1
0.10308093193879042,1
-0.04193783768883208,0
-0.03627019539624199,0
-0.040237745242566625,0
-0.020331867738387244,0
-0.03508989027524445,0
-0.01985369431776729,0
-0.0356993019014934,0
-0.034489235600834056,0
-0.034666384916040016,0
-0.006814556209939537,0
-0.0321161333161345,0
-0.013497784210927177,0
-0.03509882662605479,0
-0.03273744740628293,0
-0.035218499922880286,0
-0.038210720899636286,0
-0.03604534414613869,0
-0.021636984365765555,0
-0.023554630918988573,0
-0.024165915832252916,0
-0.013880848094494413,0
-0.031906786625224615,0
-0.020617647942585915,0
-0.011254996362241698,0
0.03586618538033437,1
0.02879199437437785,1
0.035589327222731226,1
0.03505377573897306,1
0.03693855531891799,1
-0.006247346726951264,0
0.05517965861254681,1
-0.04327558360939843,0
-0.037622626424759775,0
-0.041579896176683895,0
-0.021389420149496186,0
-0.03573464858713027,0
-0.01961401984402167,0
-0.03705321213991308,0
-0.03584628117372557,0
-0.036376172845746235,0
-0.006814556209939537,0
-0.03383424947128233,0
-0.03680720235311741,0
-0.03445353456797262,0
-0.03738098708629212,0
-0.039908934273673924,0
-0.03757452311956044,0
-0.0232083568246223,0
-0.02737531352407785,0
-0.025778556575989486,0
-0.01188138275816053,0
-0.032737478304076584,0
-0.022192005429383377,0
-0.013079486725092293,0
0.027241602254855946,1
0.033316389882530384,1
0.0345183140394687,1
0.05131412373196209,1
-0.04344976106590137,0
-0.03838177836723322,0
-0.04175464717562449,0
-0.02154406783159568,0
-0.037859367707806846,0
-0.022506950831131523,0
-0.03722949422609678,0
-0.03602297148734257,0
-0.03619960203794481,0
-0.008107197859685722,0
-0.03365681860272818,0
-0.024440803760416907,0
-0.026034304536309505,0
-0.024260194615888908,0
-0.027135502635649233,0
-0.016126697886325148,0
-0.03663077738431586,0
-0.03409903193865993,0
-0.03714960535570566,0
-0.039733558777062195,0
-0.03727383626786751,0
-0.023027330681199,0
-0.03264789312344685,0
-0.03229216840846638,0
-0.027422917237309274,0
-0.028272332866029593,0
-0.026112880939832106,0
-0.002986731819963895,0
-0.032737478304076584,0
-0.022192005429383377,0
-0.013731453816152595,0
-0.07215940666313597,0
-0.06964619012234385,0
-0.06793927105183212,0
-0.06996551477000645,0
-0.08140489820640595,0
-0.06993518704543744,0
-0.0742973929273058,0
-0.0770391761761614,0
-0.07262824105797755,0
-0.08561687582220223,0
-0.07352507104931688,0
-0.08347191875295473,0
-0.08485179072648286,0
-0.08973721469647489,0
-0.07019866726038582,0
-0.08557889521966838,0
0.009190622964746376,1
-0.07191993560533011,0
-0.08553510594443609,0
-0.05081945997505366,0
-0.08190453054016661,0
-0.08166357034335403,0
-0.08166357034335403,0
-0.06203063288436328,0
-0.0773343494799838,0
-0.07441031015423333,0
-0.06553968266489035,0
-0.07068056497921787,0
-0.06487253087165445,0
-0.06600486354153029,0
-0.07794357388927725,0
-0.0764968629789533,0
-0.06974025325428723,0
-0.07239242760867076,0
-0.0788944147664899,0
-0.07936239214394814,0
-0.06525236451926486,0
-0.06966309516396824,0
-0.07580609066094257,0
-0.06933242290225572,0
-0.0685448722653687,0
-0.02303788156193598,0
-0.07310021606449923,0
-0.07552271402691113,0
-0.07310021606449923,0
-0.0691467930574376,0
-0.06048363072442792,0
-0.073486763536949,0
-0.06915008064744005,0
-0.06966970440379361,0
-0.08140489820640595,0
-0.06142908659110252,0
-0.007465205845572864,0
-0.012895479939861176,0
-0.06273228969874006,0
0.0022193726982042694,1
0.0075856575949049265,1
0.01028045034251679,1
-0.022334221673195098,0
-0.08347191875295473,0
-0.08973721469647489,0
-0.07069761610213082,0
-0.08863964308119054,0
-0.0820760690235583,0
-0.07838166969098559,0
-0.06865152760775084,0
-0.07719314263296811,0
-0.08553510594443609,0
-0.06153809382469971,0
-0.08190453054016661,0
-0.08166357034335403,0
-0.08150232254393691,0
-0.06055985097584682,0
-0.06777558967658315,0
-0.07441031015423333,0
-0.07684011178336464,0
-0.0742105602940561,0
-0.0787562926369525,0
-0.07906233177050387,0
-0.06494346282008467,0
-0.02270252832031161,0
-0.07279623181932282,0
-0.06884033160232894,0
-0.060147154831335814,0
-0.073486763536949,0
-0.06915008064744005,0
-0.06302492727396747,0
-0.06996551477000645,0
-0.08140489820640595,0
-0.034075141541383025,0
-0.03992533955295274,0
-0.0019679947181805435,0
-0.07641296876187614,0
-0.07237267470529718,0
-0.07215940666313597,0
-0.06915008064744005,0
-0.06793927105183212,0
-0.06966970440379361,0
-0.08140489820640595,0
-0.06321185452055056,0
-0.017086099780216912,0
-0.028829182585414892,0
-0.08044589948380693,0
-0.07200976296764905,0
-0.07215940666313597,0
-0.06964619012234385,0
-0.06793927105183212,0
-0.07013066473247848,0
-0.08140489820640595,0
-0.06545035792237969,0
-0.07411897468358825,0
-0.05014563636526004,0
-0.052938050744413045,0
-0.05500230677085538,0
-0.05608196852576508,0
-0.051768394741887436,0
-0.038166124901061416,0
-0.057218882504768365,0
-0.048417280340805724,0
-0.04602964410740196,0
-0.021901866597068942,0
-0.05396330480148159,0
-0.00794200361028008,0
-0.051621455862077004,0
-0.02867702502791558,0
-0.005020615422831054,0
-0.04747702256577169,0
0.0014707937190661102,1
-0.053097691347454457,0
-0.03922482176800557,0
-0.04862139406701016,0
-0.05344722992574302,0
0.003135722838118027,1
-0.051621455862077004,0
-0.03083046600430861,0
-0.04888822685866068,0
-0.035906237527078666,0
-0.04115476903823223,0
-0.035552718109284176,0
-0.03520591855096844,0
-0.0438169577104236,0
-0.046348978629325854,0
-0.04033613401178093,0
-0.04340801873933475,0
-0.048569643824988185,0
-0.04740469967779892,0
-0.03284987363016345,0
-0.04186538409298968,0
-0.04550177836956659,0
-0.041072490370546944,0
-0.03565817168824048,0
0.046308249372449484,1
-0.04606693636477055,0
-0.0474873642003758,0
-0.0464199339375887,0
-0.039813852665588345,0
-0.03336389510023163,0
0.0541326330327172,1
0.12027521899087368,1
0.025097944286645912,1
0.0287804409621627,1
-0.01792710822725141,0
-0.053097691347454457,0
-0.05759239310494901,0
-0.03869782259882326,0
-0.03847231143307883,0
-0.05601984452926567,0
-0.05344722992574302,0
-0.010112442026136037,0
-0.051637765393441004,0
-0.051621455862077004,0
-0.05145004330165537,0
-0.02908822846848169,0
-0.04888822685866068,0
-0.04502472591711271,0
-0.04559253186192447,0
-0.04033613401178093,0
-0.048569643824988185,0
-0.04757748051883526,0
-0.03267210969766443,0
0.023881239397679388,1
-0.04606693636477055,0
-0.04675362949940498,0
-0.0464199339375887,0
-0.039638444998078004,0
-0.03685817829390903,0
0.13497646946638087,1
-0.05202520158101254,0
-0.03869782259882326,0
-0.05344722992574302,0
-0.00794200361028008,0
-0.05145004330165537,0
-0.02867702502791558,0
-0.048741458419868766,0
-0.04506563558342436,0
-0.04315955862786902,0
-0.04033613401178093,0
-0.048569643824988185,0
-0.047058962594553666,0
-0.03267210969766443,0
0.000637683108132725,1
-0.045893644430538005,0
-0.04725802741159735,0
-0.0464199339375887,0
-0.039638444998078004,0
-0.03678673891763928,0
0.036472393121887214,1
0.0885581561597294,1
-0.051768394741887436,0
-0.05725355120799003,0
-0.03869782259882326,0
-0.05344722992574302,0
0.013691450726836307,1
-0.0518385821380688,0
-0.05017324387336819,0
-0.051621455862077004,0
-0.02908822846848169,0
-0.04712293684440927,0
-0.04502472591711271,0
-0.04559253186192447,0
-0.04033613401178093,0
-0.048569643824988185,0
-0.04723186037629845,0
-0.03302757743651119,0
0.0004486526064575447,1
-0.04606693636477055,0
-0.04560835003379471,0
-0.046593047861793746,0
-0.039813852665588345,0
-0.03703452634754956,0
-0.04182136696798666,0
-0.03983271179824055,0
-0.04054900081054014,0
-0.04802114478232389,0
-0.02016497996516642,0
-0.04164663854371353,0
-0.03983271179824055,0
-0.04126140875526607,0
-0.04802114478232389,0
-0.038050076410656275,0
0.025175513005743055,1
0.027093144739217312,1
0.042206050550694485,1
0.024564067843208304,1
0.028581891568250195,1
-0.038739749642438426,0
-0.05609190890899152,0
-0.051939699624409474,0
-0.05759239310494901,0
-0.03957585753101511,0
-0.05264081330356396,0
-0.053994646199091556,0
-0.0307490065334588,0
-0.051980405569153953,0
-0.050718135659301944,0
-0.05196410706886345,0
-0.029446120192213043,0
-0.04764138987547284,0
-0.04537183887155527,0
-0.04593926077656785,0
-0.040686418130439383,0
-0.04891435914768005,0
-0.047750202919181084,0
-0.03406623469630832,0
0.006878940645157372,1
-0.046766103232647405,0
-0.03780451530262896,0
-0.046766103232647405,0
-0.039989201003921115,0
-0.036963111134644566,0
0.07120789075526202,1
0.10982500381417004,1
-0.05236757971136108,0
-0.05759239310494901,0
-0.03904921480166401,0
-0.05378864625658075,0
-0.014198717699262176,0
-0.051980405569153953,0
-0.05103594534902811,0
-0.05196410706886345,0
-0.029035194872170655,0
-0.04618180039725217,0
-0.036046272458439055,0
-0.03766963387748423,0
-0.04537183887155527,0
-0.04593926077656785,0
-0.040686418130439383,0
-0.048333998351019924,0
-0.04891435914768005,0
-0.04740469967779892,0
-0.033205221137044494,0
-0.044513871304563635,0
-0.03583492562724677,0
0.014829725425490214,1
-0.046766103232647405,0
-0.03780451530262896,0
-0.046766103232647405,0
-0.039989201003921115,0
-0.036950719013913225,0
0.06737713878023777,1
0.07307360105448835,1
0.05260715238336211,1
-0.052110946565463,0
-0.057931005823655735,0
-0.03904921480166401,0
-0.053994646199091556,0
-0.01808868906537331,0
-0.051980405569153953,0
-0.05051687458916898,0
-0.05196410706886345,0
-0.029035194872170655,0
-0.04781409065937714,0
-0.04537183887155527,0
-0.04593926077656785,0
-0.04891435914768005,0
-0.04792286689860281,0
-0.033205221137044494,0
0.015605704516509444,1
-0.046766103232647405,0
-0.039989201003921115,0
-0.036950719013913225,0
0.06332471942182683,1
-0.046766103232647405,0
-0.03509110182701958,0
0.07273049196050274,1
0.07348686930305492,1
-0.052110946565463,0
-0.05759239310494901,0
-0.03904921480166401,0
-0.05378864625658075,0
-0.0283788564327504,0
-0.05177358273683075,0
-0.05136449533881793,0
-0.05175727757801607,0
-0.028818998095223924,0
-0.04765528764170868,0
-0.0456371508199539,0
-0.04558229142582104,0
-0.040474981297651036,0
-0.04870628372501251,0
-0.047196007504888504,0
-0.032990727965952704,0
0.018536517159616794,1
-0.04655715017009898,0
-0.022283633997196017,0
-0.04655715017009898,0
-0.03977747933283593,0
-0.03637808065417214,0
0.10794610048390718,1
0.06712485266755785,1
-0.04387104217227489,0
0.050845884196972335,1
-0.05236757971136108,0
-0.057726614025764955,0
-0.0388371091123747,0
-0.05358256215567714,0
0.005614712088188978,1
-0.052291368685958406,0
-0.05175727757801607,0
-0.05158591097292442,0
-0.03150669784965132,0
-0.04760556573742125,0
-0.045463713467616684,0
-0.04558229142582104,0
-0.04181889919140824,0
-0.04870628372501251,0
-0.04771438641565673,0
-0.032990727965952704,0
