sequence_index,reconstruction_error,is_anomaly
344,0.028278628551899433,0
345,0.026829747992670547,0
346,0.023741336291804905,0
347,0.021783284321180194,0
348,0.02186922772992104,0
349,0.02314489248928049,0
350,0.03270625367045444,0
351,0.03580807594796906,0
352,0.030588070196660523,0
353,0.019038654833898886,0
354,0.019113928691114553,0
355,0.01875447950997079,0
356,0.051995805063606536,0
357,0.05533531037070257,0
358,0.04813113725925252,0
359,0.04117039712833777,0
360,0.03693831725654538,0
361,0.03799734842558906,0
362,0.04602813260334014,0
363,0.055609263539221125,0
364,0.055078048017372434,0
365,0.018879006607755506,0
366,0.01831604716204843,0
367,0.01779273242448561,0
368,0.01711632250685546,0
369,0.01700519134016453,0
370,0.016577623483166208,0
371,0.028868145156650163,0
372,0.02736502803477747,0
373,0.024624623642584827,0
374,0.022958660501193755,0
375,0.02190612617960176,0
376,0.023208663624431723,0
377,0.03196098940468863,0
378,0.035165542004008433,0
379,0.029874797737127468,0
380,0.018132922980235316,0
381,0.01815420869162289,0
382,0.01811740640756618,0
383,0.017533002227652354,0
384,0.05214564900893199,0
385,0.05766628686898929,0
386,0.049265336210631915,0
387,0.04012284505497185,0
388,0.03562788919333879,0
389,0.03534397105049892,0
390,0.03878533091219818,0
391,0.04689039358491713,0
392,0.051991580751855365,0
393,0.016843621123992025,0
394,0.015582688193908917,0
395,0.014817752855859928,0
396,0.02498047498725929,0
397,0.023219279421847476,0
398,0.02073003840248775,0
399,0.01944222503516709,0
400,0.021179428522382252,0
401,0.022589884213009667,0
402,0.030784157105088212,0
403,0.03373030562445345,0
404,0.029675306327688708,0
405,0.01794152176376867,0
406,0.018004234332662284,0
407,0.01773245978727567,0
408,0.02029875379005221,0
409,0.043620491112033706,0
410,0.04666779522421376,0
411,0.04029439810262804,0
412,0.033452747902835346,0
413,0.028145489389934674,0
414,0.03049110571607403,0
415,0.034434851115743875,0
416,0.04215710632502037,0
417,0.03949535239758051,0
418,0.017646910275487614,0
419,0.01696806710751025,0
420,0.02968511888041582,0
421,0.029251414411781553,0
422,0.026913022037717046,0
423,0.025099644377884624,0
424,0.09878110464595205,0
425,0.09313287319578398,0
426,0.09448574443539644,0
427,0.09157893843560665,0
428,0.06755321312550994,0
429,0.04513323121606067,0
430,0.052818024845437656,0
431,0.06365857800077343,0
432,0.07382757766002121,0
433,0.0321011373789443,0
434,0.029937019511353972,0
435,0.02821163096919701,0
436,0.027141344576604994,0
437,0.02485202353462534,0
438,0.022080901361651927,0
439,0.0187791769081351,0
440,0.018172391028763276,0
441,0.030849279246164277,0
442,0.029691110077678953,0
443,0.026630450461232726,0
444,0.024481626849634876,0
445,0.021907504521914593,0
446,0.023112238341226367,0
447,0.03153307572953456,0
448,0.034759923271159066,0
449,0.029586635597897336,0
450,0.01783999532900041,0
451,0.01785497945207085,0
452,0.017563702043248416,0
453,0.038543678039876975,0
454,0.03585179527806584,0
455,0.05697422011143415,0
456,0.05762384991514716,0
457,0.05150582385526438,0
458,0.0484889392195749,0
459,0.06394063122106167,0
460,0.09521109810662588,0
461,0.11246197605294571,0
462,0.08451368635209693,0
463,0.0785771194702387,0
464,0.07603832149660836,0
465,0.08025248365160377,0
466,0.13035377081577068,0
467,0.15932940713870233,0
468,0.16370653364797752,0
469,0.11622302706413262,0
470,0.0710660614864436,0
471,0.038987946413181894,0
472,0.039953891147444506,0
473,0.04481988942799173,0
474,0.047656964891979306,0
475,0.017094727793324802,0
476,0.016402766732962034,0
477,0.029111720687938915,0
478,0.027798884465037303,0
479,0.024655436176269595,0
480,0.022620952457294348,0
481,0.02194081510923943,0
482,0.023120949430938998,0
483,0.03132695372067747,0
484,0.03458913243430304,0
485,0.02949058100172395,0
486,0.017667402863839218,0
487,0.017645242905516372,0
488,0.017356274716771872,0
489,0.051990089698605,0
490,0.05657884708302785,0
491,0.05064620647324255,0
492,0.04495711460222942,0
493,0.0405259718847126,0
494,0.04112453738389757,0
495,0.04493082007134305,0
496,0.05186241683453296,0
497,0.060890233174885226,0
498,0.026571919817359842,0
499,0.044064650946437314,0
500,0.045379183891500745,0
501,0.04143901486973912,0
502,0.03635448614587175,0
503,0.0488613278545199,0
504,0.0524817290581663,0
505,0.5169887428197081,1
506,0.5481395987198098,1
507,0.5133815388698012,1
508,0.4961431921589629,1
509,0.4852260405375129,1
510,0.47117045437822386,1
511,0.461293695166843,1
512,0.4517830029148047,1
513,0.453469914168695,1
514,0.4519314599672895,1
515,0.016531206927085776,0
516,0.015789002763593813,0
517,0.015271340935763033,0
518,0.028110680696430346,0
519,0.026629014866735957,0
520,0.023462587273882292,0
521,0.02155705898386983,0
522,0.021941716315855304,0
523,0.023087010529739153,0
524,0.03122681566818299,0
525,0.03453628035319789,0
526,0.029475671535529307,0
527,0.017639497937489663,0
528,0.017604501205426434,0
529,0.017313906568240865,0
530,0.018969236176139367,0
531,0.019253926590023927,0
532,0.018877430841580705,0
533,0.05425430846100139,0
534,0.06382312884558977,0
535,0.05306448013585057,0
536,0.04324080104441012,0
537,0.03603688650259635,0
538,0.03638511213813393,0
539,0.041461095009890876,0
540,0.044978492511652986,0
541,0.04978861805176093,0
542,0.02037571241017511,0
543,0.018319264442202512,0
544,0.01783114817468078,0
545,0.023491890978243748,0
546,0.02314975723954184,0
547,0.020390512532771448,0
548,0.018174525490900355,0
549,0.01538797936758514,0
550,0.015796265998950433,0
551,0.01855967651903112,0
552,0.028703330894527535,0
553,0.028790977675382363,0
554,0.01943153604002622,0
555,0.017866589851046808,0
556,0.018153150313993116,0
557,0.017467433618309543,0
558,0.01734961499131461,0
559,0.017093649876619803,0
560,0.01713612050546073,0
561,0.016596192013519674,0
562,0.02157362138741653,0
563,0.04411545914681583,0
564,0.046780173754169534,0
565,0.04086488450602685,0
566,0.03508665992483877,0
567,0.031132684152158252,0
568,0.03314466058520323,0
569,0.03909993536248733,0
570,0.04441382672648929,0
571,0.03844715087969837,0
572,0.01682536934853524,0
573,0.015758996329010348,0
574,0.015242016702004436,0
575,0.028092649368357973,0
576,0.02662143611765267,0
577,0.023474651970030593,0
578,0.02156011163021235,0
579,0.021886074312751632,0
580,0.023046114349151336,0
581,0.030953402424852693,0
582,0.034430291391311055,0
583,0.02913184445369691,0
584,0.01724480035283167,0
585,0.017200970300558633,0
586,0.016923197979881104,0
587,0.02258609272787627,0
588,0.029151130386825024,0
589,0.03714949968747752,0
590,0.04497592931729909,0
591,0.08387085136463836,0
592,0.08235391605051366,0
593,0.09657736056331362,0
594,0.10608755191531402,0
595,0.09347974516610233,0
596,0.0806706637058762,0
597,0.06873888254110902,0
598,0.1015563976821507,0
599,0.13189061116038306,0
600,0.022144229739432367,0
601,0.02101086351549742,0
602,0.018368245850477128,0
603,0.016964532936242355,0
604,0.015706112118389383,0
605,0.015175483782227973,0
606,0.02800364314749921,0
607,0.02649387473655409,0
608,0.023294906861273532,0
609,0.02141158408746225,0
610,0.02191364183389866,0
611,0.023015059605325273,0
612,0.03100941059560974,0
613,0.03442099339687839,0
614,0.029285314077116636,0
615,0.01747011673785969,0
616,0.01741962718907915,0
617,0.01713410735833517,0
618,0.053118834730522486,0
619,0.05652206652403898,0
620,0.04965340090946651,0
621,0.043365980805111226,0
622,0.040018545247640896,0
623,0.041207326841341,0
624,0.0497462436305554,0
625,0.058914742517927124,0
626,0.06157921184186851,0
627,0.02176728257983045,0
628,0.02112828424256193,0
629,0.01866243061424396,0
630,0.017304529299888644,0
631,0.016104158573835157,0
632,0.01560712655545534,0
633,0.02843023263876757,0
634,0.02701495721580174,0
635,0.023808320541279213,0
636,0.02186349269130384,0
637,0.021923897999067573,0
638,0.023043515743337954,0
639,0.03100331296170894,0
640,0.03443717574553366,0
641,0.029282798026059133,0
642,0.017457484372171653,0
643,0.017389428582996937,0
644,0.017086794768131415,0
645,0.05262247667023077,0
646,0.057236906520240986,0
647,0.04983842049400695,0
648,0.04244409807160105,0
649,0.03866554433309155,0
650,0.037710921109972685,0
651,0.04215622149748879,0
652,0.04925355270978484,0
653,0.053592788537736705,0
654,0.01839775600617238,0
655,0.016081953751240278,0
656,0.015581931152481654,0
657,0.02744092080485139,0
658,0.026168888551680224,0
659,0.023023465556036418,0
660,0.021049009690191398,0
661,0.021070658504440773,0
662,0.021134540086775587,0
663,0.028311985307707257,0
664,0.03406324466049921,0
665,0.029080849172468858,0
666,0.01777753369050518,0
667,0.01753922091454129,0
668,0.01743198594254087,0
669,0.01712281735999031,0
670,0.05560509877038009,0
671,0.06122471915715368,0
672,0.054355586811233224,0
673,0.04743791830193034,0
674,0.04360061144037509,0
675,0.04367528276592304,0
676,0.04957553562831099,0
677,0.058689624365508064,0
678,0.06285182312711661,0
679,0.023411970465746276,0
680,0.020823666283051687,0
681,0.018270925213136953,0
682,0.01692593068609326,0
683,0.01596827780196599,0
684,0.015463312686801909,0
685,0.021143648956545198,0
686,0.021181551422877108,0
687,0.017649259799010972,0
688,0.01568082519524078,0
689,0.015406153913047616,0
690,0.016033159473912827,0
691,0.017930528724747374,0
692,0.02691241451055908,0
693,0.028080003637340926,0
694,0.01971277867209622,0
695,0.019134835244846615,0
696,0.017966081560195257,0
697,0.017529740418561663,0
698,0.017874952777837957,0
699,0.017493277917681915,0
700,0.01798287041997989,0
701,0.017648129710346985,0
702,0.01749296790675266,0
703,0.01720148556691571,0
704,0.016736944205594476,0
705,0.022904531767092996,0
706,0.04816895936190181,0
707,0.051832673825705555,0
708,0.04573669641605575,0
709,0.03860572560634047,0
710,0.03319718064553328,0
711,0.033134942304751544,0
712,0.0375308722443362,0
713,0.04341963977253781,0
714,0.03977692819238254,0
715,0.017820256783285162,0
716,0.016215602052041683,0
717,0.015710416838368185,0
718,0.027540804875030023,0
719,0.0264371538956425,0
720,0.02338465694235848,0
721,0.021347820914056886,0
722,0.021261693472056763,0
723,0.021381000941111665,0
724,0.0282813497386593,0
725,0.03366714794213131,0
726,0.028855770496949085,0
727,0.017560842680052573,0
728,0.01733794237492291,0
729,0.01713129362919962,0
730,0.016802673426924104,0
731,0.02250850220899264,0
732,0.0289682518830102,0
733,0.03712837086412895,0
734,0.0439655480135935,0
735,0.0483158847434068,0
736,0.08221503201369829,0
737,0.09687988887995445,0
738,0.1127174180811275,0
739,0.11594034175091644,0
740,0.10463594811287812,0
741,0.07568655095187295,0
742,0.06025650138622498,0
743,0.090915378694066,0
744,0.12037566048323595,0
745,0.01802702120293078,0
746,0.017038820037678773,0
747,0.016305642572221474,0
748,0.015804575885053122,0
749,0.028633921241573965,0
750,0.027226323177986334,0
751,0.02391824164296787,0
752,0.021979940136225926,0
753,0.02198051606309746,0
754,0.02310864246587157,0
755,0.030587451664969467,0
756,0.03432882231456275,0
757,0.02935813753128673,0
758,0.01743504429940773,0
759,0.017189996698291514,0
760,0.01683092159688203,0
761,0.024046152494263742,0
762,0.031248646865023058,0
763,0.04067790116063401,0
764,0.09472108698934283,0
765,0.07578783939440277,0
766,0.08086485586274664,0
767,0.08872351399319883,0
768,0.08163847334671188,0
769,0.06386642026346892,0
770,0.05337689523220115,0
771,0.0833786808819839,0
772,0.1154769964784005,0
773,0.016810054827928085,0
774,0.01607799227734851,0
775,0.015564031674365804,0
776,0.020973877593237163,0
777,0.019451799072573096,0
778,0.015759265387946916,0
779,0.01332205721290548,0
780,0.012644576800426294,0
781,0.013106108581687403,0
782,0.013943646120893695,0
783,0.018742040181038103,0
784,0.02629283024521343,0
785,0.02215005175118213,0
786,0.021628274282512665,0
787,0.019846930511027167,0
788,0.01784190700398424,0
789,0.016838785437730933,0
790,0.017517084530079583,0
791,0.017644753039558723,0
792,0.0184966392227855,0
793,0.017678888559590118,0
794,0.01723956744201415,0
795,0.016900371079828513,0
796,0.14336329235831372,0
797,0.21414551892982478,1
798,0.24715490423762973,1
799,0.2581106357184806,1
800,0.24711218577657493,1
801,0.22177215027399427,1
802,0.18963927200033262,0
803,0.15872044208462788,0
804,0.12452083024338614,0
805,0.01495228687914756,0
806,0.01380308460085322,0
807,0.013039407059520428,0
808,0.01332815719816151,0
809,0.013634532959484968,0
810,0.01266178277990838,0
811,0.012409755370767139,0
812,0.015045790567363004,0
813,0.014726502242599472,0
814,0.015427851757555597,0
815,0.014664034429382874,0
816,0.015957239622494023,0
817,0.016596270168171882,0
818,0.016175746062389643,0
819,0.01485466996940018,0
820,0.015205259111246924,0
821,0.013830546401393728,0
822,0.013888170155307472,0
823,0.013319110038653556,0
824,0.01089008317932356,0
825,0.009688131905592067,0
826,0.009337284987491304,0
827,0.009211827135725574,0
828,0.00838368506756062,0
829,0.010087033355252482,0
830,0.009783447827117663,0
831,0.005460480483555073,0
832,0.005525982665811355,0
833,0.005801918222056646,0
834,0.005388941334020164,0
835,0.0055583821807910815,0
836,0.006073565117678242,0
837,0.00893394314274884,0
838,0.009664078371017674,0
839,0.00966074665482172,0
840,0.009455775439271478,0
841,0.008905541929438803,0
842,0.009301832535973406,0
843,0.045590284911587016,0
844,0.04199770630583373,0
845,0.03871051706935407,0
846,0.03443401209220184,0
847,0.02936860176151386,0
848,0.049771953909350915,0
849,0.06262196676357729,0
850,0.054682145794174526,0
851,0.12953432123828962,0
852,0.09343931659279198,0
853,0.10254818358724668,0
854,0.20950560134127427,1
855,0.21667295118502744,1
856,0.2114158214230171,1
857,0.14797947770728317,0
858,0.12882037586009382,0
859,0.08910438243862022,0
860,0.04996507112692231,0
861,0.05250438991008607,0
862,0.08312030018871681,0
863,0.009476356834846706,0
864,0.008390762312587955,0
865,0.008747607142754882,0
866,0.008543651673336788,0
867,0.008643074786941495,0
868,0.007631735913182366,0
869,0.007221265636136394,0
870,0.007201039876372036,0
871,0.01954694242876525,0
872,0.018838148078773893,0
873,0.015449440766594762,0
874,0.014438828453444701,0
875,0.016397033168572425,0
876,0.017266315412574527,0
877,0.01687484558971736,0
878,0.02063399685442361,0
879,0.019181228212203805,0
880,0.048108906611848565,0
881,0.04060446514107433,0
882,0.039115347435970796,0
883,0.03623595762114354,0
884,0.033181287509046115,0
885,0.02816537576607282,0
886,0.023450714764865557,0
887,0.024555073746363267,0
888,0.04317601617743093,0
889,0.06242409822171844,0
890,0.08163093114445297,0
891,0.09210413011828188,0
892,0.09722470689500468,0
893,0.10097120052733354,0
894,0.10366317051990472,0
895,0.09906876716740418,0
896,0.0956040824083277,0
897,0.06671321462820828,0
898,0.03803724739866387,0
899,0.060897959617223184,0
900,0.07903236017369365,0
901,0.08879546816222543,0
902,0.09371788828819497,0
903,0.09772093817534684,0
904,0.10116761624723836,0
905,0.09652369397515807,0
906,0.08819736355626205,0
907,0.08696239787266642,0
908,0.07947823678779516,0
909,0.06744072892517051,0
910,0.07117851361181658,0
911,0.06978676325475602,0
912,0.06637554405468869,0
913,0.06030306367769294,0
914,0.04917574096244908,0
915,0.03230223798580145,0
916,0.010264306263865453,0
917,0.010720925030125644,0
918,0.011106991302244247,0
919,0.011157816078425175,0
920,0.010120526720431185,0
921,0.008632915465694337,0
922,0.008969346851220137,0
923,0.017042531359438885,0
924,0.02230597326674519,0
925,0.024746401649602557,0
926,0.027043384658516727,0
927,0.02598130397731959,0
928,0.02421429701868446,0
929,0.019622716398394857,0
930,0.014724064360817619,0
931,0.01152906636309046,0
932,0.014784668089598607,0
933,0.012881945057850659,0
934,0.011977051271612589,0
935,0.014071644232189349,0
936,0.01588097632588359,0
937,0.014844870974520707,0
938,0.013379228919368241,0
939,0.014552083109538101,0
940,0.015861214115938358,0
941,0.013350576322433132,0
942,0.014817083009862703,0
943,0.015988862582366883,0
944,0.015451022989501823,0
945,0.015378343935429908,0
946,0.016108156675620204,0
947,0.026576576655103427,0
948,0.027529949552342302,0
949,0.026846154235037244,0
950,0.025692606788324832,0
951,0.02424785824704601,0
952,0.023728759373780297,0
953,0.06293188259317398,0
954,0.1690691093770565,0
955,0.17978882813612868,0
956,0.17774165939423778,0
957,0.25485825920161825,1
958,0.23003475875022444,1
959,0.21076522449816182,1
960,0.20805461303296596,1
961,0.21183211850851713,1
962,0.20829216963906821,1
963,0.08884313109095293,0
964,0.06013234100395936,0
965,0.07419893510066415,0
966,0.010729315557550497,0
967,0.010354221833301026,0
968,0.009347742489342142,0
969,0.008086291219944908,0
970,0.017299162954485636,0
971,0.018023252027566296,0
972,0.016504679433975027,0
973,0.01450923347536656,0
974,0.015401254113316217,0
975,0.016378107365716613,0
976,0.02188454816602721,0
977,0.026374895366198924,0
978,0.0299365766876256,0
979,0.02039114619228975,0
980,0.01999351811570642,0
981,0.01984765793281915,0
982,0.07456388235564555,0
983,0.06739074115058012,0
984,0.05977679609727192,0
985,0.049718483612128155,0
986,0.03875513586490454,0
987,0.03509876588129927,0
988,0.035246656303483226,0
989,0.03427560313662846,0
990,0.04898133279637988,0
991,0.02381124602736782,0
992,0.016093657213894517,0
993,0.015242121923175945,0
994,0.017006229574634046,0
995,0.016646315306624974,0
996,0.01917631336688125,0
997,0.023469082999764454,0
998,0.02690931139040712,0
999,0.017154093415011774,0
1000,0.016975921007538152,0
1001,0.01698173619413686,0
1002,0.019745907105005026,0
1003,0.05567439288850047,0
1004,0.046955575548364034,0
1005,0.03949966586164368,0
1006,0.031264514388937674,0
1007,0.02717544991049553,0
1008,0.025003654081835306,0
1009,0.02555542238437531,0
1010,0.025053058386868745,0
1011,0.023614915982616794,0
1012,0.01178117314702939,0
1013,0.010971583338198499,0
1014,0.020356982081756802,0
1015,0.019585852699939208,0
1016,0.01878209092238686,0
1017,0.016142652427459037,0
1018,0.015476979457142078,0
1019,0.016430200515356607,0
1020,0.019184431155563196,0
1021,0.023486753509375326,0
1022,0.026960765140638245,0
1023,0.017149045393564852,0
1024,0.01698383395363958,0
1025,0.01700005830377188,0
1026,0.07718110849781734,0
1027,0.06763810122509097,0
1028,0.058770292672573964,0
1029,0.048490420886815405,0
1030,0.04134265269096787,0
1031,0.038255607047386585,0
1032,0.03886852440849521,0
1033,0.04187448294819625,0
1034,0.04943068937432655,0
1035,0.01756367385749606,0
1036,0.1615823178096186,0
1037,0.2044423370601022,1
1038,0.17783998657773561,0
1039,0.16178261475365785,0
1040,0.15262605670109947,0
1041,0.25119643221631,1
1042,0.3159501494550595,1
1043,0.32720082667262235,1
1044,0.23056733708863456,1
1045,0.09004498668145183,0
1046,0.060876444500331396,0
1047,0.049082759887055565,0
1048,0.05723750558347296,0
1049,0.07404680808591198,0
1050,0.009762317334978418,0
1051,0.009359118530265892,0
1052,0.008102196516554213,0
1053,0.00788349130548296,0
1054,0.016495278820726565,0
1055,0.016748840412797974,0
1056,0.015577430475221414,0
1057,0.014068811561418775,0
1058,0.015504406210325738,0
1059,0.016459013737548375,0
1060,0.01937657894729917,0
1061,0.023685756785121557,0
1062,0.027340608976270716,0
1063,0.017725989823660984,0
1064,0.017556958299980607,0
1065,0.017522193801006433,0
1066,0.018812213756315813,0
1067,0.06692057617512194,0
