Index,LOF_Score,Predicted_Label,True_Label
215,0.9914509690988972,0,0
216,1.0030057367210627,0,0
217,1.043741486423382,0,0
218,0.9975387102670605,0,1
219,1.0031427165081928,0,0
220,0.9969151830941178,0,0
221,0.9136195918279336,0,0
222,1.0069363089259655,0,0
223,1.0485962286835993,0,0
224,1.0028875064085332,0,1
225,1.006936308484589,0,0
226,1.0485964998493142,0,0
227,1.0671328435046372,0,1
228,1.013274442211971,0,0
229,1.033112005253304,0,0
230,0.9883393226816093,0,1
231,1.0576140692073266,0,0
232,1.0101456329553573,0,0
233,0.9882923740276459,0,1
234,1.0576133142882695,0,0
235,1.0101454133255998,0,0
236,0.9883874485721243,0,1
237,1.0576125593701087,0,0
238,1.0101451936958423,0,0
239,0.9976207401312734,0,1
240,0.9969087615362696,0,0
241,0.9136155019286297,0,0
242,0.9975394025332569,0,1
243,0.996907156146851,0,0
244,0.9136144794538705,0,0
245,0.99762101746647,0,1
246,0.9969074231783794,0,0
247,0.9136134569791375,0,0
248,1.2379118781097882,0,0
249,1.3175333839681496,0,0
250,1.3668552105652516,0,0
251,1.23779289438795,0,1
252,1.3175333073935618,0,0
253,1.3668552444370639,0,0
254,1.6095603437367898,0,1
255,1.295172426903551,0,0
256,1.2365778155094964,0,0
257,1.6097062413515484,0,1
258,1.2951749229770304,0,0
259,1.2301377832170224,0,0
260,1.6097062959727129,0,1
261,1.2951749359511961,0,0
262,1.2301377900922923,0,0
263,1.2983159205586954,0,1
264,1.0524899033982096,0,0
265,1.0510495659112025,0,0
266,1.2983155811200726,0,1
267,1.052489893898217,0,0
268,1.0510495584660322,0,0
269,2.03520815992902,0,1
270,1.734208748551395,0,0
271,1.754751525469441,0,0
272,1.2376108384558744,0,1
273,1.3175160436032156,0,0
274,1.3669208546876894,0,0
275,1.2376107405169599,0,1
276,1.3175159674008954,0,0
277,1.3669208920925227,0,0
278,1.2378584033383284,0,1
279,1.3175314700954313,0,0
280,1.366744857540445,0,0
281,1.6112173758963757,0,1
282,1.2973260601711785,0,0
283,1.243993646125428,0,0
284,1.6112174292216626,0,1
285,1.297326066692206,0,0
286,1.2439936457843275,0,0
287,1.6112174825496954,0,1
288,1.297326073213659,0,0
289,1.2439936454436364,0,0
290,1.356569897366304,0,0
291,1.3562331820786644,0,1
292,1.700647255173617,0,1
293,1.7006489790553168,0,1
294,1.1326316661369162,0,1
295,1.1326313359054465,0,1
296,1.1325481405031845,0,1
297,1.1325478101535695,0,1
298,1.8595961305625408,0,1
299,1.8619843201928432,0,1
300,2.0855832376112993,0,0
301,2.452393352194856,0,1
302,2.4519372886460715,0,1
303,2.451881771409151,0,1
304,2.2078884996593864,0,1
305,3.487806597951665,0,1
306,3.4878056347095425,0,1
307,3.4878046714722046,0,1
308,2.2078874826277888,0,1
309,2.207593363627043,0,1
310,1.333602571517098,0,0
311,1.0896084792530272,0,1
312,1.1003180493464657,0,1
313,1.0966068418161945,0,1
314,1.096165928506657,0,1
315,1.4310288992518974,0,1
316,1.4310292972786731,0,1
317,1.0223332974001473,0,1
318,1.186061583905855,0,0
319,1.335432965823047,0,0
320,1.3815961659366232,0,0
321,1.1859498581132228,0,1
322,1.3354241762957757,0,0
323,1.3801379929659887,0,0
324,1.0424452778849669,0,1
325,1.019897668118631,0,0
326,0.978179676405048,0,0
327,1.0554739438995169,0,1
328,1.0015765226349327,0,0
329,0.9982847927544046,0,0
330,1.0198982417023756,0,0
331,0.9800835422679081,0,0
332,1.0433775092301683,0,0
333,0.9783302194131439,0,0
334,1.0073596557472029,0,0
335,1.2276839478415378,0,1
336,1.1592701134880392,0,0
337,1.3939770348582188,0,0
338,1.3466694368766807,0,0
339,1.3293900502974316,0,0
340,1.2009094534127165,0,0
341,1.0667326161328818,0,0
342,1.071355043946442,0,0
343,1.043555954375478,0,1
344,1.0073305523086014,0,0
345,0.99884959527535,0,0
346,0.9959147495440428,0,0
347,0.9995142311613536,0,0
348,1.0397415037843822,0,0
349,0.9921113572675206,0,0
350,0.9904448050004004,0,0
351,1.0427684224032128,0,1
352,1.0073286079592718,0,0
353,0.9988498848102042,0,0
354,0.9959144565064909,0,0
355,0.999514502274339,0,0
356,1.0397435335400689,0,0
357,0.9921119762889908,0,0
358,0.9904441842358682,0,0
359,1.0427669564422353,0,1
360,1.0073266636102667,0,0
361,0.9988504602573869,0,0
362,0.9959141634689394,0,0
363,0.9995147733870313,0,0
364,1.0397455632957555,0,0
365,0.9921125953104617,0,0
366,0.9904435634713362,0,0
367,1.0414507565163071,0,1
368,1.0073261308566084,0,0
369,0.998851035704613,0,0
370,0.9959138704313881,0,0
371,0.9995150444994314,0,0
372,1.0397475930514422,0,0
373,0.9921132143319321,0,0
374,0.9904472880585267,0,0
375,1.2159663720884022,0,1
376,1.159270107281409,0,0
377,1.3939765208128505,0,0
378,1.3466684282051125,0,0
379,1.329389623784436,0,0
380,1.2009081452173576,0,0
381,1.0667330077200377,0,0
382,1.0713563408825197,0,0
383,1.2707037451477072,0,1
384,1.1592706797322898,0,0
385,1.3076769339272434,0,0
386,1.346582536404449,0,0
387,1.2865044078363153,0,0
388,1.182055645264305,0,0
389,1.067637568008053,0,0
390,1.0702649447459784,0,0
391,1.108117281135631,0,1
392,1.0068462519342993,0,0
393,0.99555890407674,0,0
394,0.9957878642842329,0,0
395,0.9773044306411796,0,0
396,1.006926393941556,0,0
397,0.9850099429554484,0,0
398,0.9982236053493476,0,0
399,1.1055943688196512,0,1
400,1.0068457194745788,0,0
401,0.9955586189315792,0,0
402,0.9957875712466816,0,0
403,0.9773032474610179,0,0
404,1.006926103976458,0,0
405,0.9850056098051544,0,0
406,0.998222984584816,0,0
407,1.1055928962555153,0,1
408,1.0068459857276488,0,0
409,0.9955583337864186,0,0
410,0.99578727820913,0,0
411,0.9773035432560583,0,0
412,1.0069258140113597,0,0
413,0.985001276654861,0,0
414,0.9982223638202845,0,0
415,1.1081128939721427,0,1
416,1.0068462519805554,0,0
417,0.9955580486412575,0,0
418,0.9957884459400305,0,0
419,0.9773038390510985,0,0
420,1.0069255240462618,0,0
421,0.9850018956763318,0,0
422,0.9982217430557526,0,0
423,1.1055899511272504,0,1
424,1.006846518233298,0,0
425,0.9955577634960969,0,0
426,0.9957896136709812,0,0
427,0.9773041348461389,0,0
428,1.0069252340811636,0,0
429,0.9850025146978029,0,0
430,0.9982211222912214,0,0
431,1.1091076934270614,0,1
432,1.020887976423727,0,0
433,0.9921039258825383,0,0
434,1.0104781881814067,0,0
435,0.993675765238175,0,0
436,1.0080418539164822,0,0
437,1.0627299524097436,0,0
438,1.0297659449196206,0,0
439,1.1101692586977352,0,1
440,1.0208869114170118,0,0
441,0.9921038996037186,0,0
442,1.0104781341836824,0,0
443,0.9936760041709128,0,0
444,1.0080418539164822,0,0
445,1.0627279994092622,0,0
446,1.0297676772793953,0,0
447,1.1107965000391782,0,1
448,1.0214056469931638,0,0
449,0.9921113745672671,0,0
450,1.0105243255979128,0,0
451,0.9937704311942582,0,0
452,1.0082935093289627,0,0
453,1.0631130714412524,0,0
454,1.029904577128081,0,0
455,1.3194641678421153,0,1
456,1.3532697755706073,0,0
457,1.0160041496683212,0,0
458,1.149534310089594,0,0
459,1.118715465244481,0,0
460,1.1126522352229746,0,0
461,1.292402781645274,0,0
462,1.423728897655188,0,0
463,1.3194641182314262,0,1
464,1.3572144085408486,0,0
465,1.0160040558323435,0,0
466,1.1495343100889512,0,0
467,1.1187154652438551,0,0
468,1.1126522351198345,0,0
469,1.2924028971495525,0,0
470,1.4237289797527468,0,0
471,1.319464105834885,0,1
472,1.357214150116221,0,0
473,1.0160039619964356,0,0
474,1.1495343100885655,0,0
475,1.1187154652434796,0,0
476,1.1126522351194648,0,0
477,1.2924030126558135,0,0
478,1.4237290618535672,0,0
479,1.2716022435524637,0,1
480,1.0104592891305313,0,0
481,0.9828258699276329,0,0
482,0.9390262172548605,0,0
483,0.9994026444312227,0,0
484,1.005824967468382,0,0
485,1.011525986857216,0,0
486,1.0115259868572157,0,0
487,1.2716001438951183,0,1
488,1.0104587814846016,0,0
489,0.9828258699276331,0,0
490,0.9390244152855971,0,0
491,0.9994024007222642,0,0
492,1.005825636109698,0,0
493,1.011525986857216,0,0
494,1.0115259868572157,0,0
495,1.2705167381387843,0,1
496,1.0102501387611773,0,0
497,0.9828420914148598,0,0
498,0.9386358011582935,0,0
499,0.9993609701848072,0,0
500,1.0060944469430786,0,0
501,1.011525986857216,0,0
502,1.0115259868572157,0,0
503,1.269983886444102,0,1
504,1.0102494984023145,0,0
505,0.9828258699276331,0,0
506,0.937730769831651,0,0
507,1.02984558412323,0,0
508,1.005824967468382,0,0
509,1.011525986857216,0,0
510,1.0115259868572157,0,0
511,1.2699817847678656,0,1
512,1.0102489907084122,0,0
513,0.9828258699276331,0,0
514,0.9377297447883064,0,0
515,1.029845347298011,0,0
516,1.005824967468382,0,0
517,1.011525986857216,0,0
518,1.011525986857216,0,0
519,1.2699796830917438,0,1
520,1.0102484830145069,0,0
521,0.9828258699276331,0,0
522,0.9377287197451463,0,0
523,1.0274530550018492,0,0
524,1.005824967468382,0,0
525,1.0115259868572157,0,0
526,1.0115259868572157,0,0
527,1.0903568313900354,0,1
528,1.040716367878457,0,0
529,0.9564019948393752,0,0
530,0.9079803638165412,0,0
531,1.0179345699640516,0,0
532,0.9797988381793663,0,0
533,1.0473735820962125,0,0
534,0.9966276637064277,0,0
535,1.0903567311303226,0,1
536,1.040716162494449,0,0
537,0.956402230156591,0,0
538,0.9079813823218874,0,0
539,1.0179343299300625,0,0
540,0.9797990535328077,0,0
541,1.0473743161139888,0,0
542,0.9966276957050191,0,0
543,1.0903566308708703,0,1
544,1.0407159571104394,0,0
545,0.956402465473805,0,0
546,0.9079824008272395,0,0
547,1.0179340898960736,0,0
548,0.9797992688862489,0,0
549,1.0473750501317647,0,0
550,0.9966277277040982,0,0
551,1.0908052836267639,0,1
552,1.0408552071678039,0,0
553,0.956398935715803,0,0
554,0.9078915058861418,0,0
555,1.0181402790925211,0,0
556,0.9797570596117676,0,0
557,1.0473300915429866,0,0
558,0.9966260643959259,0,0
559,1.0904532543787708,0,1
560,1.0408550017846836,0,0
561,0.956397994446732,0,0
562,0.9078892131438778,0,0
563,1.0181400390585325,0,0
564,0.9797561981980024,0,0
565,1.047329908038543,0,0
566,0.9966260324251419,0,0
567,1.2741899826068792,0,1
568,1.0106728472663153,0,0
569,0.9826335770939497,0,0
570,0.9426549861199197,0,0
571,1.0086771697144996,0,0
572,1.0065302721812432,0,0
573,1.0115259868572157,0,0
574,1.011525986857216,0,0
575,1.2753997427148929,0,1
576,1.010672349719937,0,0
577,0.9826335770939497,0,0
578,0.9426539767743742,0,0
579,1.0086774040687339,0,0
580,1.0065309406972085,0,0
581,1.011525986857216,0,0
582,1.011525986857216,0,0
583,1.2753976526034143,0,1
584,1.0106718521735594,0,0
585,0.9826338354628168,0,0
586,0.9426529674291759,0,0
587,1.0086776384228942,0,0
588,1.0065316092133862,0,0
589,1.011525986857216,0,0
590,1.011525986857216,0,0
591,1.0907981159430828,0,1
592,1.040854180252189,0,0
593,0.9563942293705023,0,0
594,0.9078800421748067,0,0
595,1.0181390789225766,0,0
596,0.9797441384052938,0,0
597,1.0473291740207669,0,0
598,0.9966259045371257,0,0
599,1.0904460799335187,0,1
600,1.0408539748690624,0,0
601,0.9563932881014583,0,0
602,0.9078777494325356,0,0
603,1.018138838888588,0,0
604,0.979743276991529,0,0
605,1.047328990516323,0,0
606,0.9966258725639026,0,0
607,1.0904459793423713,0,1
608,1.040853769485934,0,0
609,0.9563935234187235,0,0
610,0.907877494806305,0,0
611,1.018138598854599,0,0
612,0.9797434923449699,0,0
613,1.0473288070118787,0,0
614,0.9966259045351746,0,0
615,1.1857761890628227,0,1
616,1.0017465065626787,0,0
617,0.9912831512010396,0,0
618,0.9235752216897881,0,0
619,1.0316131424965826,0,0
620,1.042615412103705,0,0
621,1.011525986857216,0,0
622,1.011525986857216,0,0
623,1.0257977994491472,0,0
624,1.063958427304557,0,0
625,1.0754757397440309,0,1
626,1.0260658796917768,0,1
627,1.0639527893223704,0,0
628,1.075967882609089,0,0
629,1.1147794771272008,0,1
630,0.9669734075190635,0,0
631,0.9528369466636135,0,0
632,1.0335448158218472,0,1
633,1.1147588012314302,0,0
634,1.0639522092944407,0,0
635,0.9669732547711011,0,0
636,0.9528367918875107,0,0
637,1.075969036557754,0,0
638,1.0260936087330754,0,1
639,1.1146777981092248,0,0
640,1.0955454467037091,0,0
641,0.9823399414537143,0,0
642,0.9596747611805752,0,0
643,1.0763856287292146,0,0
644,2.00969503667469,0,1
645,1.493319887807067,0,1
646,1.8189807076251818,0,0
647,1.3487188412112416,0,0
648,1.737965876060424,0,0
649,2.0321326787326903,0,0
650,1.493384975280076,0,1
651,1.8189808139311103,0,0
652,1.348718750428344,0,0
653,1.7379657263912562,0,0
654,2.0321324879282097,0,0
655,2.0089403692506362,0,1
656,1.4932157076106465,0,1
657,1.8189809202435725,0,0
658,1.3487186596483158,0,0
659,1.7379655767280435,0,0
660,2.032132297130651,0,0
661,1.4932156153585405,0,1
662,1.7761069049191538,0,0
663,1.348718568871157,0,0
664,1.7379654270707872,0,0
665,2.032132106340015,0,0
666,2.008377623772238,0,0
667,1.0407182751994406,0,1
668,1.014686323473261,0,0
669,1.06060313363515,0,0
670,1.0730624316547799,0,0
671,1.005451921252709,0,0
672,1.1348264399624806,0,0
673,1.1911717149160368,0,0
674,1.2077727154513809,0,0
675,1.1574887566892182,0,0
676,1.0408285912905235,0,1
677,1.014686323473261,0,0
678,1.0606031349214073,0,0
679,1.073061461567599,0,0
680,1.0054501365059474,0,0
681,1.1348245595038988,0,0
682,1.1911714443054888,0,0
683,1.2077721462978714,0,0
684,1.1574910568007764,0,0
685,1.05180658867292,0,1
686,1.01714633681242,0,0
687,1.0347963630415742,0,0
688,1.0824973951610528,0,0
689,1.017850239290782,0,0
690,1.0616627837790458,0,0
691,1.201388951737765,0,0
692,1.2039923028589672,0,0
693,1.156410718096475,0,0
694,1.0533237457051843,0,1
695,1.0033528850166005,0,0
696,0.9772231419061341,0,0
697,1.1061516112397718,0,0
698,1.0327031036667773,0,0
699,1.079394705262008,0,0
700,1.0002137175794397,0,0
701,0.9998282900175927,0,0
702,1.1405617618996695,0,0
703,1.25702338050201,0,1
704,1.256070210220639,0,1
705,1.05310359820705,0,1
706,1.003351771232211,0,0
707,0.9772227461384597,0,0
708,1.1061487986396885,0,0
709,1.0327018626200017,0,0
710,1.0793930895058548,0,0
711,1.0002116186408676,0,0
712,0.9998282961919676,0,0
713,1.2558902110816068,0,0
714,1.2563025112740944,0,1
715,1.0552789119546406,0,1
716,0.9707330760099872,0,0
717,1.2560770760642206,0,1
718,1.0531138324012084,0,1
719,1.003350943827868,0,0
720,0.9772219546031111,0,0
721,1.1061459860396055,0,0
722,1.0327006215732264,0,0
723,1.0793914737497015,0,0
724,1.0002074207637237,0,0
725,0.9998283023569672,0,0
726,1.0531135761990282,0,1
727,1.255897080528346,0,0
728,1.051714767873287,0,1
729,1.0171428936872666,0,0
730,1.034793888769484,0,0
731,1.0824921355786667,0,0
732,1.0178423594663406,0,0
733,1.0616549840170373,0,0
734,1.201388869650413,0,0
735,1.2039922044133877,0,0
736,1.1564290949651796,0,0
737,1.0518050641366397,0,1
738,1.0171420329798289,0,0
739,1.034793393995629,0,0
740,1.0824908206904138,0,0
741,1.0178403895102304,0,0
742,1.0616530341682064,0,0
743,1.2013888533441732,0,0
744,1.203992179910196,0,0
745,1.1564313921123155,0,0
746,1.0409168664973254,0,1
747,1.014686343432175,0,0
748,1.0606030162449551,0,0
749,1.081005548483577,0,0
750,1.017997985999056,0,0
751,1.0609725644805117,0,0
752,1.2013853797560106,0,0
753,1.203985413912566,0,0
754,1.1574657560447823,0,0
755,1.042484770894824,0,1
756,0.9743216645703991,0,0
757,0.9703620016651113,0,0
758,1.1016486385063469,0,0
759,1.0327961821749176,0,0
760,1.0775818268580923,0,0
761,0.999622115901454,0,0
762,1.0003231151588896,0,0
763,1.256934367498263,0,0
764,1.2569821013324638,0,1
765,0.9702099727154394,0,1
766,1.2571206864583686,0,1
767,1.0424847708948242,0,1
768,0.9743220385296718,0,0
769,0.970363580862721,0,0
770,1.101645825906263,0,0
771,1.0327949411281427,0,0
772,1.0775802111019388,0,0
773,0.9996228155476448,0,0
774,1.0003252143532628,0,0
775,1.256941236951777,0,0
776,1.0424847708948242,0,1
777,0.9710831461827697,0,0
778,0.9703643704615648,0,0
779,1.1016430133061799,0,0
780,1.0327937000813674,0,0
781,1.0775785953457855,0,0
782,0.9996235151938355,0,0
783,1.0003273135476363,0,0
784,1.2569435267696252,0,0
785,1.0462722601728738,0,1
786,1.0227679812303982,0,0
787,1.0128359651102492,0,0
788,1.0422951248179484,0,0
789,1.0203065234991995,0,0
790,1.0781071503359116,0,0
791,1.0004114833159587,0,0
792,1.0001584979917983,0,0
793,1.032226308438062,0,1
794,1.045964904348186,0,1
795,1.0227678733160366,0,0
796,1.0128359658664468,0,0
797,1.0422944826450433,0,0
798,1.0203065237829492,0,0
799,1.078105534726021,0,0
800,1.000412182918191,0,0
801,1.0001606153761977,0,0
802,1.0322263068644655,0,1
803,1.045964668029281,0,1
804,1.0227677653986436,0,0
805,1.0128359666188906,0,0
806,1.0422938404721376,0,0
807,1.0203065240629408,0,0
808,1.0781039191161306,0,0
809,1.0004128825204233,0,0
810,1.000162732788718,0,0
811,1.0319011794285782,0,1
812,1.0456370858456143,0,1
813,1.0226367562016407,0,0
814,1.0128355893082222,0,0
815,1.0424370450300127,0,0
816,1.0203052553841658,0,0
817,1.0784415815832842,0,0
818,1.0003275310480815,0,0
819,0.9999248243143455,0,0
820,1.0321041587230622,0,1
821,1.043696991653004,0,1
822,1.0268853740586272,0,0
823,1.0465188891174377,0,0
824,1.0431595986139546,0,0
825,0.9936423939584863,0,0
826,0.9912998802862631,0,0
827,1.0009570383959836,0,0
828,0.9885082617240455,0,0
829,1.006660345560761,0,0
830,1.0067785030454013,0,1
831,1.0436967991519586,0,1
832,1.0268855156078742,0,0
833,1.0465186512475693,0,0
834,1.043158629264176,0,0
835,0.9936422326192206,0,0
836,0.9912997130843536,0,0
837,1.00095687314901,0,0
838,0.9885082617240457,0,0
839,1.043944719016502,0,1
840,1.0268856571575555,0,0
841,1.0465184133785774,0,0
842,1.0431576599155143,0,0
843,0.9936423983127401,0,0
844,0.9912995458824447,0,0
845,1.0009567079020192,0,0
846,0.9885082617240457,0,0
847,1.0457648587481834,0,1
848,1.0226363100934004,0,0
849,1.0128355819076904,0,0
850,1.0424344763383915,0,0
851,1.0203052147603506,0,0
852,1.0784351191437211,0,0
853,1.000319135821294,0,0
854,0.9999220258271905,0,0
855,1.045684214180225,0,1
856,1.0226361985588353,0,0
857,1.012835580048176,0,0
858,1.0424338341654866,0,0
859,1.0203052116091365,0,0
860,1.0784335035338306,0,0
861,1.000317037014597,0,0
862,0.9999213262054016,0,0
863,1.1510081897932514,0,0
864,1.0220009266895105,0,1
865,1.0128355781849085,0,0
866,1.0203052084541642,0,0
867,1.0786580733086375,0,0
868,1.0003149382079002,0,0
869,0.9999234250707681,0,0
870,1.022295114877672,0,1
871,1.0128356866110757,0,0
872,1.0203049438808254,0,0
873,1.0786871542866703,0,0
874,1.0004324713829287,0,0
875,1.0000248702301415,0,0
876,0.9745085104898449,0,1
877,0.9707583835039231,0,0
878,1.0316544191417303,0,0
879,1.0781554202924786,0,0
880,0.9994905824176102,0,0
881,0.9997836222050003,0,0
882,0.9747990383250293,0,1
883,0.9707591731156485,0,0
884,1.0316531780949552,0,0
885,1.0781538045363255,0,0
886,0.9994905824176106,0,0
887,0.9997857213993729,0,0
888,0.974798300353584,0,1
889,0.9707599627273996,0,0
890,1.03165193704818,0,0
891,1.0961080869139008,0,0
892,0.9994905824176102,0,0
893,0.999787820593746,0,0
894,1.1145480103439591,0,1
895,1.1225650236700513,0,0
896,0.9668904988691487,0,0
897,0.9528015262247711,0,0
898,1.0123887063644927,0,0
899,1.0256994942614797,0,0
900,1.1145476056016865,0,1
901,1.1225649175591148,0,0
902,0.9668903461073916,0,0
903,0.952801371463998,0,0
904,1.0123885529056125,0,0
905,1.0256993426529193,0,0
906,1.1144613955231755,0,1
907,1.1225530331344438,0,0
908,0.9669318973052944,0,0
909,0.9527190387189174,0,0
910,1.0123514158512554,0,0
911,1.0257428543097384,0,0
912,1.0477183380610213,0,1
913,1.0625033888153421,0,0
914,0.9930507442988235,0,0
915,0.9907953993043781,0,0
916,1.0012490646186993,0,0
917,0.9917036512988403,0,0
918,1.0477184964507607,0,1
919,1.062503138737793,0,0
920,0.9930502539618044,0,0
921,0.9907952335487753,0,0
922,1.0012488993605175,0,0
923,0.9917036512988403,0,0
924,1.473201619820746,0,0
925,1.3184792724991137,0,0
926,1.6075589202743479,0,0
927,1.5862007459186425,0,0
928,1.0007971317839701,0,0
929,0.9770262604529819,0,0
930,1.0870602730381425,0,0
931,0.939229562634934,0,0
932,0.9836665388132382,0,0
933,1.018431175334169,0,0
934,0.976837971399584,0,1
935,1.0683938862682083,0,0
936,1.2105733085442214,0,0
937,1.1004891667090437,0,0
938,1.076667934838698,0,0
939,1.160476382106916,0,0
940,0.9793758994657594,0,1
941,1.068394639476073,0,0
942,1.2105724611821314,0,0
943,1.100489041071405,0,0
944,1.076667825316321,0,0
945,1.1604771257056599,0,0
