sequence_index,reconstruction_error,is_anomaly
96,0.005795823140252634,0
97,0.005197227480615048,0
98,0.004214629019066109,0
99,0.004285558691197285,0
100,0.0051246634199809135,0
101,0.004552789201180759,0
102,0.005486275872035433,0
103,0.00361478541494537,0
104,0.0038082733807260245,0
105,0.003841268295515533,0
106,0.004054067207956551,0
107,0.006067732648612241,0
108,0.007176582750256064,0
109,0.007879752959724437,0
110,0.008643003088291069,0
111,0.007756497483390171,0
112,0.006787696533894284,0
113,0.007808370785193516,0
114,0.007779225055898372,0
115,0.008000007115606032,0
116,0.00830627673606079,0
117,0.005894653726058289,0
118,0.006076320101981137,0
119,0.005442520592071695,0
120,0.006708490076131729,0
121,0.005889019616168478,0
122,0.005040024550782285,0
123,0.00508757360576593,0
124,0.005958389160123445,0
125,0.005306493031733217,0
126,0.006428153124471166,0
127,0.0036318445147517087,0
128,0.0037909632030457643,0
129,0.003861850133334241,0
130,0.004093758120166954,0
131,0.0058051928920100195,0
132,0.007054155642773138,0
133,0.007677002876101939,0
134,0.008310370735597695,0
135,0.007513190531303937,0
136,0.006509137345191962,0
137,0.007605958737513752,0
138,0.007513224547577186,0
139,0.007712960257684813,0
140,0.007968411012502804,0
141,0.005645443451319852,0
142,0.005800548713371065,0
143,0.005225869306037011,0
144,0.006423705062290371,0
145,0.005538092613225376,0
146,0.0047278439681167125,0
147,0.004868307126156894,0
148,0.005517686871457395,0
149,0.004586663709250019,0
150,0.005749026328200231,0
151,0.0033083191668265644,0
152,0.0036443875978450237,0
153,0.00567194387921916,0
154,0.006824196375592376,0
155,0.006554688888108345,0
156,0.005966078112183526,0
157,0.005424140114471832,0
158,0.006457024714021646,0
159,0.007082231348238209,0
160,0.007099317543028398,0
161,0.008091112682220987,0
162,0.0048466092455603646,0
163,0.004594037204680046,0
164,0.00426895020913894,0
165,0.0049343199193892075,0
166,0.004357571229371824,0
167,0.0034464535449367324,0
168,0.0033798066273217483,0
169,0.004128802888131462,0
170,0.0038719182616013628,0
171,0.004303325882048612,0
172,0.0037542935007953927,0
173,0.0037325315535435997,0
174,0.003944202123718942,0
175,0.00421764346283387,0
176,0.007570221774419616,0
177,0.012601116768831615,0
178,0.0071056124396783,0
179,0.007773247673949432,0
180,0.005792815722986346,0
181,0.005602214045691473,0
182,0.007667082057032747,0
183,0.009816944148462856,0
184,0.007223622962539424,0
185,0.007898329067975492,0
186,0.005431633161030536,0
187,0.004428173837678181,0
188,0.005478123616203834,0
189,0.004563179314269554,0
190,0.004879828396452172,0
191,0.004762831091366562,0
192,0.005381088198101804,0
193,0.005370580144779846,0
194,0.0046543910449758875,0
195,0.004646305801450822,0
196,0.004417567293717524,0
197,0.004112238630426,0
198,0.004184123899632854,0
199,0.0044336038601290335,0
200,0.004537220676125329,0
201,0.004626671185301441,0
202,0.004481127807421661,0
203,0.005006382078107023,0
204,0.021716924287694055,0
205,0.029579542577658064,0
206,0.03714616478279343,0
207,0.03258916697382317,0
208,0.031027488347882194,0
209,0.026093698090317592,0
210,0.026285289021442095,0
211,0.030374947185425532,0
212,0.03132054675959662,0
213,0.031051207485675785,0
214,0.029678761416633608,0
215,0.029680424849247912,0
216,0.02971538894277433,0
217,0.024889994876202547,0
218,0.033722716397844486,0
219,0.031541780687800565,0
220,0.0316891869821858,0
221,0.03066278737109881,0
222,0.01889611245751619,0
223,0.011239614831435782,0
224,0.00868283925307424,0
225,0.008666329103395458,0
226,0.008444777007708388,0
227,0.010798001730544404,0
228,0.009111481103632683,0
229,0.007479383109521535,0
230,0.008983377568415558,0
231,0.009176138704236707,0
232,0.006711815850458459,0
233,0.007600677993702667,0
234,0.009075250809027994,0
235,0.01013365999181768,0
236,0.008370021410246415,0
237,0.008595939376180247,0
238,0.002624280112550983,0
239,0.005149262091761994,0
240,0.006142900093324262,0
241,0.0063857729506317336,0
242,0.006258011535967775,0
243,0.0072514687640341845,0
244,0.006224236245649967,0
245,0.013499670270429387,0
246,0.01711620303292586,0
247,0.01983484728024264,0
248,0.02469067228552411,0
249,0.020969206553819373,0
250,0.021695376579031016,0
251,0.029171080026158897,0
252,0.019683010881128178,0
253,0.0309017597862996,0
254,0.02546412470581557,0
255,0.02893457325374698,0
256,0.029559487808357165,0
257,0.03175161217600995,0
258,0.058123582660726744,1
259,0.02878514204683224,0
260,0.038174911344823086,0
261,0.034896804631514705,0
262,0.03282472178676439,0
263,0.030022545292376135,0
264,0.03284458339689308,0
265,0.02824737919389624,0
266,0.024772420426445806,0
267,0.018105833572943326,0
268,0.02136345308127046,0
269,0.020874239068940724,0
270,0.02228714562639901,0
271,0.022516117132876497,0
272,0.015576495105973564,0
273,0.013003901503890363,0
274,0.020943588977402665,0
275,0.023364145896943727,0
276,0.009402415092827927,0
277,0.006509624755643241,0
278,0.009204728510433368,0
279,0.007166184025874956,0
280,0.005660019660513405,0
281,0.0062692552276695625,0
282,0.0056707593819981745,0
283,0.004557444968813257,0
284,0.006782523155048412,0
285,0.006420418112681574,0
286,0.006272662859970614,0
287,0.005447243363526798,0
288,0.005346906413401092,0
289,0.005485186784935622,0
290,0.006847184716782509,0
291,0.007491282856211613,0
292,0.009150274414277716,0
293,0.013121426369684747,0
294,0.012742433029171732,0
295,0.009458859382546928,0
296,0.011756173271957408,0
297,0.007441411488226109,0
298,0.008316869620792674,0
299,0.00792393359503914,0
300,0.014148731776819657,0
301,0.007649930137345029,0
302,0.008305599538447228,0
303,0.009902067508453273,0
304,0.01072409706385573,0
305,0.007667977453603899,0
306,0.006514444742951521,0
307,0.015259547409269218,0
308,0.01069997097101877,0
309,0.007456193991986515,0
310,0.005158805836134625,0
311,0.004583372745879219,0
312,0.004184628358277192,0
313,0.004860728985565688,0
314,0.008479356868093521,0
315,0.006523753209925526,0
316,0.005466154814116833,0
317,0.0062140344972560334,0
318,0.005704239714626171,0
319,0.005088973943818411,0
320,0.0050148522638938445,0
321,0.005373122020063611,0
322,0.006339084131654823,0
323,0.0069610157392165336,0
324,0.006407373071410693,0
325,0.0045158405745465355,0
326,0.005140105247371876,0
327,0.004368322018968195,0
328,0.005048129914118095,0
329,0.004691602124927359,0
330,0.005243509507553753,0
331,0.004273101676772483,0
332,0.007734473092453997,0
333,0.008951855754925433,0
334,0.005651540384886692,0
335,0.004052236915884209,0
336,0.004327030155262366,0
337,0.005423626136851698,0
338,0.004747154450104847,0
339,0.004014040174963554,0
340,0.005569800812377795,0
341,0.0065432745222340745,0
342,0.0057790673922826314,0
343,0.004240415648489302,0
344,0.004745145039826901,0
345,0.004542889552544159,0
346,0.005829274106127164,0
347,0.005770331600408303,0
348,0.0049427688933211065,0
349,0.00723730146745752,0
350,0.004372215427393092,0
351,0.00413885670443346,0
352,0.0041607544151665695,0
353,0.0038826225893084853,0
354,0.00298335504645273,0
355,0.004621980163736281,0
356,0.007726861450331605,0
357,0.005155984617536721,0
358,0.0046381239896067595,0
359,0.005495182416890801,0
360,0.005202452434441726,0
361,0.003994908899109618,0
362,0.006560822951443772,0
363,0.004704188329303137,0
364,0.0053651538531633665,0
365,0.00456367056443884,0
366,0.003992140451417997,0
367,0.005569196196574366,0
368,0.0057435817707152965,0
369,0.005541034393476512,0
370,0.004653041236875004,0
371,0.004668432485757846,0
372,0.004593063483960923,0
373,0.0048300206765330604,0
374,0.006416919242567512,0
375,0.005851480660280971,0
376,0.00523457790536495,0
377,0.006303605402941841,0
378,0.0049846657142020336,0
379,0.003918445931585074,0
380,0.003365260405745598,0
381,0.004048232833069265,0
382,0.0035596471020136896,0
383,0.004759427572758773,0
384,0.007957860271627816,0
385,0.005656284579749389,0
386,0.006674903089594469,0
387,0.005326526713913165,0
388,0.004763091494840663,0
389,0.004821698030739329,0
390,0.006678656687566077,0
391,0.005893595555184454,0
392,0.006079421254905752,0
393,0.006154836062059316,0
394,0.005687912523801032,0
395,0.004557621160757325,0
396,0.0046562357011240155,0
397,0.004046384301223227,0
398,0.004055504210509793,0
399,0.006125624106714878,0
400,0.005587460841934623,0
401,0.0049403072912365354,0
402,0.005217249835339897,0
403,0.0047964699588369675,0
404,0.004801950071902091,0
405,0.004380083720662928,0
406,0.004987857909264128,0
407,0.00392681452872731,0
408,0.005966246980084873,0
409,0.008327443826843792,0
410,0.0062702908151402404,0
411,0.0061910374242641454,0
412,0.006506397981250892,0
413,0.0066770053348321826,0
414,0.01142016936702233,0
415,0.009526345362672894,0
416,0.008777669162657743,0
417,0.013761503311083372,0
418,0.013852514395985347,0
419,0.007682856011013514,0
420,0.0069124480724362045,0
421,0.006693276292970953,0
422,0.006354384771219008,0
423,0.0083184598193376,0
424,0.011961719018932943,0
425,0.008583020191656058,0
426,0.008292831521621812,0
427,0.012185987318846677,0
428,0.008682441499298078,0
429,0.007412278538600156,0
430,0.00756181544002959,0
431,0.00934544943393104,0
432,0.007269040973610532,0
433,0.007244199661045091,0
434,0.008256615057677708,0
435,0.007812692851209785,0
436,0.005507423829075319,0
437,0.00716974201779443,0
438,0.007117967155436719,0
439,0.0060974366276076025,0
440,0.004873558895559617,0
441,0.00517888378815741,0
442,0.005030161600571509,0
443,0.005192184196019323,0
444,0.006249081484835836,0
445,0.006518432374090212,0
446,0.010776752095206217,0
447,0.008527551553332987,0
448,0.005227645484296537,0
449,0.014776491063621788,0
450,0.015589387156525737,0
451,0.019114552432077176,0
452,0.01941923149895056,0
453,0.03881763836733444,0
454,0.025116136138382594,0
455,0.023548885500150527,0
456,0.029156570673493164,0
457,0.022323962181981846,0
458,0.027666625363667586,0
459,0.028274887478179522,0
460,0.025645872518674968,0
461,0.026345891510786933,0
462,0.019747925292480463,0
463,0.023377869435222874,0
464,0.0240798692380466,0
465,0.024759072734297314,0
466,0.022205059114517554,0
467,0.019801055199421498,0
468,0.024340505105697862,0
469,0.021030921531010282,0
470,0.016682770125252697,0
471,0.005286860427722136,0
472,0.004377291842302735,0
473,0.00603457458637001,0
474,0.0060623217452149365,0
475,0.005515099453982662,0
476,0.003944208775562766,0
477,0.004436155196780137,0
478,0.004259232425203119,0
479,0.005636538077975,0
480,0.006737996900971699,0
481,0.006137708718890305,0
482,0.008706868720058774,0
483,0.006105959949820794,0
484,0.006055295197024211,0
485,0.00653447858656798,0
486,0.009103594551222649,0
487,0.008101181662207281,0
488,0.007726113017303135,0
489,0.019460498814460412,0
490,0.010882239986644346,0
491,0.0095622596749708,0
492,0.013448830044027799,0
493,0.012849519794961527,0
494,0.015528540880553342,0
495,0.15732330280953283,1
496,0.060153489725053653,1
497,0.08988822761263324,1
498,0.07880967146267522,1
499,0.08955732471790638,1
500,0.08012845477223349,1
501,0.10846836802136146,1
502,0.11786444883870376,1
503,0.05580606861196643,0
504,0.1325408256370778,1
505,0.05748770545416985,1
506,0.07777720883494432,1
507,0.057341539224634176,1
508,0.08959572844563028,1
509,0.09792556577724372,1
510,0.05696756910928674,0
511,0.06465613483320848,1
512,0.06273745808750895,1
513,0.04682846433958753,0
514,0.06783158388578663,1
515,0.004775516107275758,0
516,0.00501466741676106,0
517,0.0035157758771759,0
518,0.004107168294803913,0
519,0.0038725278519607547,0
520,0.003606593299219773,0
521,0.003844325878721441,0
522,0.003935487244536904,0
523,0.006956026676416141,0
524,0.005884008900285323,0
525,0.00612274985404674,0
526,0.006060493496485795,0
527,0.0036389451633609187,0
528,0.004142012181225807,0
529,0.006794081281842898,0
530,0.00656661953535001,0
531,0.005327012950259177,0
532,0.006543392757689395,0
533,0.00889423352504805,0
534,0.0071399049050803,0
535,0.0058186750769271284,0
536,0.007703160149049241,0
537,0.006018350669640711,0
538,0.00707123636866047,0
539,0.007376584043136815,0
540,0.0068046692094698505,0
541,0.00693259287544889,0
542,0.007135283746270514,0
543,0.004343110094981932,0
544,0.004295614491252734,0
545,0.004233943582583373,0
546,0.004447384890744447,0
547,0.004090163918935401,0
548,0.0034872468468850047,0
549,0.002570306136550751,0
550,0.0032091093779531695,0
551,0.0036405366297695037,0
552,0.0037571102983029,0
553,0.005250860126673964,0
554,0.0042820246775319044,0
555,0.003854063772396614,0
556,0.004775881576705308,0
557,0.0031310181502888917,0
558,0.0031560930757056635,0
559,0.003476966053389565,0
560,0.004785032575684842,0
561,0.0032069959508718706,0
562,0.005246248458854274,0
563,0.0074257845639846606,0
564,0.004969992750771457,0
565,0.006307261441500141,0
566,0.005865731294857796,0
567,0.0050408225994662765,0
568,0.005511440232408735,0
569,0.006448127284735728,0
570,0.007122017318884672,0
571,0.00569481136322557,0
572,0.004888530729233205,0
573,0.004820702275562754,0
574,0.0033331373261413096,0
575,0.0039529570923326224,0
576,0.0037155664694529696,0
577,0.0101889858620383,0
578,0.013083456411947058,0
579,0.018045550840066805,0
580,0.024287265075579736,0
581,0.02536452278993771,0
582,0.029419797116462466,0
583,0.025280032158731237,0
584,0.0224900401002418,0
585,0.02295799552027767,0
586,0.020854221219248223,0
587,0.024304729217475958,0
588,0.02601519540050761,0
589,0.02250301855535836,0
590,0.018642026108847513,0
591,0.01615844665428058,0
592,0.01939526858151424,0
593,0.02008777347440216,0
594,0.022045806356357465,0
595,0.016865936228475185,0
596,0.02043338644717547,0
597,0.01858438612691331,0
598,0.012544822194385843,0
599,0.01225979612397614,0
600,0.006056392146682107,0
601,0.004293066699762142,0
602,0.00421033302653493,0
603,0.004842304889151817,0
604,0.004939416399613965,0
605,0.003398220173539741,0
606,0.004017443511962502,0
607,0.003758208333228888,0
608,0.005282810112854607,0
609,0.006166339193233825,0
610,0.005558470302485016,0
611,0.006726455856767158,0
612,0.0054442350793742055,0
613,0.005023498737980204,0
614,0.00478931035655901,0
615,0.0048793303189874435,0
616,0.004202533163265522,0
617,0.004746232050531296,0
618,0.00790034353172719,0
619,0.005470964357142253,0
620,0.00454471813716532,0
621,0.005645798395713506,0
622,0.006071606387310266,0
623,0.005142763427102891,0
624,0.006606335985662876,0
625,0.005716677966868073,0
626,0.005894400245173981,0
627,0.005525939891609407,0
628,0.004344449186226925,0
629,0.004394790012586231,0
630,0.004969582326303719,0
631,0.004980177745125188,0
632,0.003536385259705346,0
633,0.004110314855039967,0
634,0.0038929894764899615,0
635,0.00642874926910538,0
636,0.0060484114133880496,0
637,0.005270275565893427,0
638,0.007571008178390584,0
639,0.004350757835027656,0
640,0.0045289782784412175,0
641,0.004637642548986878,0
642,0.004421729361795752,0
643,0.0034867028138080617,0
644,0.004181720999840441,0
645,0.0076214339481898655,0
646,0.00581299277395266,0
647,0.005426122466194311,0
648,0.005686468757666788,0
649,0.005065435947119943,0
650,0.005302674415217988,0
651,0.006473659671796963,0
652,0.005077120950951223,0
653,0.005992935559790577,0
654,0.0058171309519533315,0
655,0.004760361241269107,0
656,0.003179585331882998,0
657,0.004082246105534338,0
658,0.003648188570181409,0
659,0.0037755090373977978,0
660,0.006877692736415084,0
661,0.007590248143914071,0
662,0.006803662508182049,0
663,0.007922174094146714,0
664,0.006711371627706543,0
665,0.005142155310260555,0
666,0.00501094726337819,0
667,0.005688563377451949,0
668,0.004978105824741159,0
669,0.0052249021129477475,0
670,0.008501314962679462,0
671,0.006527754317519308,0
672,0.00557333906502359,0
673,0.006999225805628758,0
674,0.006867050326666605,0
675,0.005627389205404709,0
676,0.007359926709765936,0
677,0.006404492904712058,0
678,0.006385609968478152,0
679,0.006816081006041684,0
680,0.004013411290707144,0
681,0.003222085846246068,0
682,0.004427946196081883,0
683,0.003444123472686764,0
684,0.0028311034929712786,0
685,0.0033461201062677222,0
686,0.0032175971628262204,0
687,0.002747049315907006,0
688,0.0025550838457857475,0
689,0.0025285248361915204,0
690,0.00328694578143884,0
691,0.0035037184951521696,0
692,0.003944054614898686,0
693,0.0032572556583359016,0
694,0.0036529298413504737,0
695,0.004078036598339321,0
696,0.005788391137803513,0
697,0.004378472923035363,0
698,0.005044823122248238,0
699,0.0057681923733897515,0
700,0.004191454691493534,0
701,0.004003521670405019,0
702,0.005157271494492845,0
703,0.005381401977234844,0
704,0.004890672353576287,0
705,0.006299042226420802,0
706,0.008411762382444149,0
707,0.006282609296414017,0
708,0.006814816297473998,0
709,0.006959437037108332,0
710,0.006226123824025358,0
711,0.006825873146201172,0
712,0.007442041553998993,0
713,0.0078024801566662335,0
714,0.006039632155059083,0
715,0.0053614558787061,0
716,0.004616633036708913,0
717,0.0031670687059652315,0
718,0.004098307353703117,0
719,0.0036568725185696744,0
720,0.0038372967727350973,0
721,0.010432883451717062,0
722,0.01400898526570742,0
723,0.01868974193664999,0
724,0.021809581883835468,0
725,0.027495668320355444,0
726,0.03101051343273565,0
727,0.02706147822085257,0
728,0.02298979139241258,0
729,0.02872498161435979,0
730,0.025739883886099147,0
731,0.023200100556941716,0
732,0.02606918050683828,0
733,0.0286866932828116,0
734,0.024725743962123216,0
735,0.020842688746690215,0
736,0.020082642122851428,0
737,0.021334355640079107,0
738,0.019880140437595333,0
739,0.022985857304479863,0
740,0.017131514966503072,0
741,0.017583151427139343,0
742,0.019103289583614725,0
743,0.015044745047520661,0
744,0.01430521754543602,0
745,0.004502563131488595,0
746,0.0047176543737831676,0
747,0.004985598919740408,0
748,0.0035441930302764655,0
749,0.004109389713898437,0
750,0.0038847191280048264,0
751,0.011173603396388796,0
752,0.014400786345027426,0
753,0.0200071831983775,0
754,0.022608602767174184,0
755,0.017652187636643606,0
756,0.020866974213955707,0
757,0.026436758906029673,0
758,0.01785138020505973,0
759,0.015521646567107621,0
760,0.01917821861255306,0
761,0.01955030347854912,0
762,0.018343341304081617,0
763,0.018802788797083705,0
764,0.014766061237721131,0
765,0.014962177674789422,0
766,0.014478864646939853,0
767,0.01878290506231888,0
768,0.01495273019595148,0
769,0.014177578203003124,0
770,0.020534830038985014,0
771,0.012526553203608109,0
772,0.014337786110912892,0
773,0.005045494872798788,0
774,0.003588721654896263,0
775,0.003103689554127743,0
776,0.005080053608360926,0
777,0.005108821027989636,0
778,0.0040484275013618915,0
779,0.003806531247101805,0
780,0.0027318285236299657,0
781,0.0035728069968781868,0
782,0.004351301325917987,0
783,0.004815848774537779,0
784,0.004456225351381479,0
785,0.0055755754929053755,0
786,0.04265187366080507,0
787,0.056100977395177457,0
788,0.054910874814254496,0
789,0.04433404921882421,0
790,0.03573812265444829,0
791,0.03721243667103679,0
792,0.03675298759604883,0
793,0.040095316681724794,0
794,0.04595762517076299,0
795,0.05138621951839097,0
796,0.04835295020268818,0
797,0.04505272636714485,0
798,0.03638812055187188,0
799,0.03915252288586008,0
800,0.04281168383729648,0
801,0.04703825003423752,0
802,0.04934138817883431,0
803,0.050744121649175314,0
804,0.04174663553737354,0
805,0.004015222913672409,0
806,0.005455617308841818,0
807,0.006839514200754236,0
808,0.006624260557803012,0
809,0.007085031124482992,0
810,0.007278642790492838,0
811,0.007447457745551443,0
812,0.006604794059986654,0
813,0.004718408084832178,0
814,0.007473513961231299,0
815,0.007355348154671174,0
816,0.008296490305357033,0
817,0.0075676492666928285,0
818,0.004991347043841251,0
819,0.00844446643182337,0
820,0.008362969840508393,0
821,0.007143786180236635,0
822,0.005174790936362283,0
823,0.005042468344558785,0
824,0.004516389487267925,0
825,0.004765074908451324,0
826,0.004889491951374071,0
827,0.005935931448050385,0
828,0.005693822638701707,0
829,0.004248277777060565,0
830,0.0037763286764830517,0
831,0.005114120509016986,0
832,0.0049493014635696355,0
833,0.009864706045605591,0
834,0.0035296690026718537,0
835,0.0038538202221043683,0
836,0.004146801059260094,0
837,0.004356055576031438,0
838,0.01092167337585136,0
839,0.011642219303083333,0
840,0.008820509659233972,0
841,0.026031794485497584,0
842,0.029920382612699904,0
843,0.02673840108837449,0
844,0.027183178828692627,0
845,0.02600792907325618,0
846,0.025703606623242125,0
847,0.025168326378534722,0
848,0.026643541548825804,0
849,0.02590829495772557,0
850,0.02436435215780621,0
851,0.023818645111597925,0
852,0.022731279600148042,0
853,0.02211035343641734,0
854,0.027804519553600214,0
855,0.02511168199605839,0
856,0.027525374412898547,0
857,0.01652452749008395,0
858,0.016949397890725287,0
859,0.01741053110747631,0
860,0.005359617015807474,0
861,0.007395799636856557,0
862,0.012904367951740384,0
863,0.0030800800393397357,0
864,0.0033695052299130023,0
865,0.003483264932628271,0
866,0.004304213019827221,0
867,0.004154008339491956,0
868,0.0039963729961630355,0
869,0.0037880594272774342,0
870,0.005363957539446009,0
871,0.004547683002576229,0
872,0.006224235690836787,0
873,0.005712974231407488,0
874,0.0062720013962268145,0
875,0.005647171801235038,0
876,0.006794666481787341,0
877,0.008503640713776944,0
878,0.007943818850485788,0
879,0.01165269241764193,0
880,0.02494553214649211,0
881,0.009529523094947425,0
882,0.010686998453458838,0
883,0.009346760095630166,0
884,0.011328146662004546,0
885,0.008636739508995961,0
886,0.007189100178522712,0
887,0.008878471343767808,0
888,0.013547915982626038,0
889,0.01374276598678328,0
890,0.02624596402297934,0
891,0.013940835363109852,0
892,0.01632385625648638,0
893,0.023117753199433832,0
894,0.013622935668410111,0
895,0.010890695626775158,0
896,0.007857462477182772,0
897,0.028065146541081026,0
898,0.03036390560621179,0
899,0.0341849714139225,0
900,0.03563954711682168,0
901,0.03054207884715728,0
902,0.03378752311581802,0
903,0.03318440786837755,0
904,0.03233031752122663,0
905,0.02871342266521984,0
906,0.039153572492074185,0
907,0.055242843129944166,0
908,0.030070570197738632,0
909,0.03038183418427986,0
910,0.030056929856487585,0
911,0.03168122905324709,0
912,0.03365042430380178,0
913,0.035065167760786095,0
914,0.025702827096407328,0
915,0.017507010397694978,0
916,0.0068533714832264185,0
917,0.008039401652862144,0
918,0.010164472747539432,0
919,0.008069155629161353,0
920,0.00855589859313043,0
921,0.008702274195921535,0
922,0.006468004267945815,0
923,0.008077188862109407,0
924,0.007958239364463974,0
925,0.009265334469836514,0
926,0.008671882398632634,0
927,0.00917270559081709,0
928,0.008245018780622433,0
929,0.00740631571926455,0
930,0.005886814488640946,0
931,0.005866108211556576,0
932,0.005530972677267856,0
933,0.0047889234364478705,0
934,0.005712350053529426,0
935,0.006160110664802922,0
936,0.0056035435026510205,0
937,0.009615563817768435,0
938,0.009945522295458876,0
939,0.008182850391592406,0
940,0.008114460007456026,0
941,0.00726302152956836,0
942,0.008169114334967354,0
943,0.01319835368501374,0
944,0.09266230419600313,1
945,0.06622893356228604,1
946,0.058444490178874174,1
947,0.06689702673402323,1
948,0.06694150341424386,1
949,0.06092568807561395,1
950,0.05482508808047819,0
951,0.05926630590368741,1
952,0.07016610646015481,1
953,0.0585031447967793,1
954,0.06032566597556016,1
955,0.06425351993253507,1
956,0.05126149577594462,0
957,0.06790638668583666,1
958,0.05203858176352738,0
959,0.05226570849599327,0
960,0.054235845664446156,0
961,0.06190562503422653,1
962,0.055330528185866035,0
963,0.031458051203977586,0
964,0.009860946887852818,0
965,0.008015606214075686,0
966,0.0059485097601212015,0
967,0.006523047676990088,0
968,0.006637720961002564,0
969,0.006216248418998271,0
970,0.005862880606850389,0
971,0.00677729649621867,0
972,0.01038478778386538,0
973,0.01031847946616313,0
974,0.008550702467961661,0
975,0.008549555792173003,0
976,0.011869525508438991,0
977,0.009935388420721966,0
978,0.012742863786005657,0
979,0.009777975269081344,0
980,0.010357220418239771,0
981,0.011767506334866352,0
982,0.009834425310692865,0
983,0.01095640541263001,0
984,0.010390721590852806,0
985,0.009017718260313456,0
986,0.008164412292991386,0
987,0.007443870683268674,0
988,0.00681882016904415,0
989,0.006874116773481926,0
990,0.007424221095895296,0
991,0.008667223348569697,0
992,0.006012261079826054,0
993,0.013093426105163005,0
994,0.006943956635631099,0
995,0.007871325674080134,0
996,0.007428104590015849,0
997,0.006248235345115554,0
998,0.011310187844425973,0
999,0.007119180450455116,0
1000,0.008068646242110077,0
1001,0.007388606336686726,0
1002,0.009657547263626194,0
1003,0.008938981544846843,0
1004,0.010349844700442442,0
1005,0.010314475999774284,0
1006,0.009896183362521543,0
1007,0.009490771293146145,0
1008,0.00611099290161288,0
1009,0.005150087837112571,0
1010,0.006025363949928918,0
1011,0.0074399994009032785,0
1012,0.006908782681889896,0
1013,0.006224664290683455,0
1014,0.0060969633804079226,0
1015,0.006989611370430129,0
1016,0.014282290042506075,0
1017,0.007660849642042422,0
1018,0.004254820133749958,0
1019,0.004852411686138312,0
1020,0.0065429830046019165,0
1021,0.005205729043134108,0
1022,0.007917948250100861,0
1023,0.004036223478808788,0
1024,0.003970946789339009,0
1025,0.004493415239969784,0
1026,0.03789415535808993,0
1027,0.0415266957478859,0
1028,0.03940015421944598,0
1029,0.04131051052803057,0
1030,0.03752914573197781,0
1031,0.02492106944520118,0
1032,0.02243171060791308,0
1033,0.02782046197652747,0
1034,0.027078215844220384,0
1035,0.03524756451222167,0
1036,0.03188130684901548,0
1037,0.02574443683788798,0
1038,0.021646655831812817,0
1039,0.022724373241203168,0
1040,0.021892766099014027,0
1041,0.02644400820746262,0
1042,0.029950152344914056,0
1043,0.031012395459406754,0
1044,0.051855448116609616,0
1045,0.011254079822022634,0
1046,0.00886455656994859,0
1047,0.006359811921960048,0
1048,0.008862404687858498,0
1049,0.007210200305487748,0
1050,0.004151703359756892,0
1051,0.0043722655365416195,0
1052,0.004641033404093204,0
1053,0.004542186195859776,0
1054,0.004212929210980725,0
1055,0.004776437966209833,0
1056,0.005455715566470829,0
1057,0.008916777012922329,0
1058,0.005571148311938936,0
1059,0.006658478849911151,0
