row_id,category,mincodeinsubsection,maxcodeinsubsection
64.23643,1.0005355,69219.61,72029.75
65.28199,0.99944115,69869.58,72591.51
65.30223,1.0011568,73018.484,75210.95
67.29924,1.0038129,77238.24,77823.164
68.4561,1.0035616,77344.31,78078.945
69.562996,1.0030799,77156.82,78166.414
70.65493,1.0027056,76995.4,78233.55
71.703995,1.0031071,77386.17,78585.18
72.777664,1.0043482,78874.875,79834.08
74.00065,1.005168,80209.94,80643.234
75.06048,1.0049089,80230.66,80722.36
76.138435,1.004665,80309.3,80873.555
77.24096,1.0042753,80518.26,81094.52
78.33248,1.0039023,80612.88,81258.37
79.350685,1.0040785,81154.08,81797.375
80.410774,1.006386,83419.82,83975.52
81.5515,1.007699,85403.695,85472.53
82.61652,1.0078455,86225.22,86250.39
83.67153,1.0078945,86684.49,86684.11
84.69731,1.0073569,87133.29,87262.016
85.78198,1.0073873,87697.38,87732.2
86.79022,1.0069764,87821.37,87930.41
87.736824,1.0065454,87984.984,88105.62
88.70062,1.0059406,88114.96,88258.63
89.69301,1.0055726,88508.84,88631.62
90.67239,1.0051141,88916.32,89044.08
91.64771,1.0046021,89132.9,89265.11
92.685196,1.004588,90067.61,90123.2
93.671425,1.0040395,90248.8,90310.5
94.65049,1.0032607,90417.11,90538.07
95.65605,1.002773,90694.1,90807.68
96.649055,1.0021374,90820.125,90952.734
97.63593,1.0014331,90907.45,91073.79
98.58383,1.0009801,91053.32,91220.5
99.437256,1.0005896,91301.92,91511.83
100.498985,1.0002154,92199.84,92378.84
101.419754,1.0000262,92586.58,92731.58
102.38283,0.9994808,93236.83,93429.945
103.374306,0.9994557,93785.914,93877.21
104.26706,0.9988978,94219.51,94385.66
105.283325,0.9988234,94864.63,94934.016
106.15303,0.9985942,95105.37,95168.52
107.11495,0.9982121,95692.23,95759.78
107.99638,0.9979826,95969.96,96027.445
108.83545,0.9976531,96123.96,96204.1
109.734344,0.9971343,96445.55,96551.68
110.609344,0.99677485,96650.29,96752.5
111.52983,0.99629873,97031.31,97143.03
112.43115,0.9956044,97454.17,97636.88
113.40492,0.9954788,97871.39,97960.945
114.2354,0.9951339,98021.62,98132.266
115.335175,0.9946231,98898.58,98957.54
116.15894,0.9943375,99046.49,99136.67
116.96739,0.9941752,99199.95,99334.57
117.76691,0.99401957,99339.81,99532.38
118.55658,0.9937164,99528.66,99779.164
119.31625,0.99322397,99785.875,100029.8
120.145065,0.9926912,100184.64,100432.766
120.84271,0.9922421,100398.83,100660.26
65.80653,0.9271221,26872.535,36959.98
66.35968,0.92506987,27500.133,37768.83
66.92624,0.92308116,28163.777,38599.715
67.64212,0.92093563,29125.246,39709.953
68.42459,0.9195846,30392.715,40975.527
69.174385,0.91704494,31289.176,42035.69
69.8601,0.91462153,32165.164,43094.145
70.53751,0.91241354,33094.555,44181.543
71.21665,0.9102511,34040.723,45278.906
71.90886,0.900531,45709.32,47563.02
72.069534,0.899182,45832.406,47801.14
