SaO2,PR,EEG(sec),ECG,EMG,EOG(L),EOG(R),EEG,AIRFLOW,THOR RES,ABDO RES,sample_index
95.012122467379,82.23804441585403,-16.666666666666668,-0.2196078431372549,-0.24313744559799655,9.803921568627452,-61.76470588235294,3.9215686274509802,-0.5647058823529412,-1.3490196078431373,-1.5058823529411764,17
95.012122467379,82.23804441585403,-2.941176470588235,-0.2196078431372549,-0.9725497823919862,0.9803921568627451,4.901960784313726,-0.0,3.1372549019607843,2.164705882352941,2.4784313725490197,18
95.012122467379,82.23804441585403,10.784313725490195,-0.25882352941176473,-0.4862748911959931,28.431372549019606,42.15686274509804,10.784313725490195,-1.1294117647058823,-1.9137254901960785,-3.1058823529411765,19
95.012122467379,82.23804441585403,2.941176470588235,-0.1803921568627451,-0.24313744559799655,-57.84313725490196,44.11764705882353,-10.784313725490195,0.06274509803921569,-1.5372549019607844,0.5647058823529412,20
95.012122467379,80.23996452189847,-18.627450980392158,-0.26666666666666666,-0.0,9.803921568627452,-76.47058823529412,-0.9803921568627451,1.9450980392156862,0.09411764705882353,1.0666666666666667,21
95.012122467379,80.23996452189847,6.862745098039215,-0.24313725490196078,-0.24313744559799655,-1.9607843137254901,15.686274509803921,4.901960784313726,-1.003921568627451,1.1294117647058823,0.3137254901960784,22
94.01308495473873,78.24188462794291,-2.941176470588235,-0.21176470588235294,-0.0,-10.784313725490195,4.901960784313726,-4.901960784313726,1.0666666666666667,1.6313725490196078,-0.18823529411764706,23
94.01308495473873,78.24188462794291,7.8431372549019605,-0.22745098039215686,-0.24313744559799655,-0.0,23.52941176470588,-0.0,1.2549019607843137,2.980392156862745,3.4196078431372547,24
94.01308495473873,78.24188462794291,8.823529411764707,-0.25882352941176473,-0.0,-55.88235294117647,55.88235294117647,-22.549019607843135,0.7215686274509804,-0.1568627450980392,0.7529411764705882,25
94.01308495473873,78.24188462794291,-5.88235294117647,-0.2196078431372549,-0.0,37.254901960784316,-25.49019607843137,6.862745098039215,-0.06274509803921569,-0.8784313725490196,-0.9098039215686274,26
94.01308495473873,78.24188462794291,-13.72549019607843,-0.2196078431372549,-0.0,70.58823529411765,-59.80392156862745,15.686274509803921,-1.0980392156862746,-0.03137254901960784,-1.223529411764706,27
94.01308495473873,78.24188462794291,1.9607843137254901,-0.26666666666666666,-0.4862748911959931,-36.27450980392157,40.19607843137255,-15.686274509803921,0.8156862745098039,1.2862745098039217,-1.5372549019607844,28
94.01308495473873,78.24188462794291,-6.862745098039215,-0.19607843137254902,-0.0,33.333333333333336,-1.9607843137254901,-1.9607843137254901,-1.223529411764706,0.25098039215686274,0.9098039215686274,29
94.01308495473873,78.24188462794291,11.76470588235294,-0.25882352941176473,-0.0,14.705882352941176,-6.862745098039215,19.607843137254903,-0.8784313725490196,-1.192156862745098,-2.447058823529412,30
94.01308495473873,78.24188462794291,8.823529411764707,-0.19607843137254902,0.4862748911959931,-22.549019607843135,37.254901960784316,-14.705882352941176,3.074509803921569,1.2862745098039217,1.1294117647058823,31
95.012122467379,73.25886830704152,-18.627450980392158,-0.25882352941176473,0.24313744559799655,34.31372549019608,-73.52941176470588,-1.9607843137254901,0.7843137254901961,1.8196078431372549,2.3215686274509806,32
96.01115998001926,66.26558867819705,9.803921568627452,-0.2196078431372549,1.4588246735879793,-5.88235294117647,27.45098039215686,2.941176470588235,-1.8823529411764706,-1.192156862745098,-2.6980392156862747,33
96.01115998001926,66.26558867819705,-3.9215686274509802,-0.2196078431372549,0.4862748911959931,-1.9607843137254901,-0.9803921568627451,-0.9803921568627451,2.0392156862745097,1.6941176470588235,2.5098039215686274,34
96.01115998001926,60.28353241031789,0.9803921568627451,-0.25882352941176473,-3.6470616839699486,-1.9607843137254901,17.647058823529413,-4.901960784313726,1.7568627450980392,1.411764705882353,-0.3137254901960784,35
96.01115998001926,60.28353241031789,3.9215686274509802,-0.2196078431372549,-0.0,-11.76470588235294,31.372549019607842,-1.9607843137254901,-1.035294117647059,-0.6588235294117647,-2.3529411764705883,36
96.01115998001926,52.29121283449563,-9.803921568627452,-0.2196078431372549,-0.7294123367939896,21.56862745098039,-50.0,2.941176470588235,-0.1568627450980392,0.5333333333333333,1.4431372549019608,37
96.01115998001926,48.307236460572035,-0.0,-0.24313725490196078,0.4862748911959931,19.607843137254903,40.19607843137255,3.9215686274509802,1.4431372549019608,1.192156862745098,-2.2588235294117647,38
96.01115998001926,48.307236460572035,8.823529411764707,-0.24313725490196078,-0.9725497823919862,21.56862745098039,20.588235294117645,-0.0,-1.223529411764706,-0.25098039215686274,1.5686274509803921,39
96.01115998001926,45.31011661963869,-2.941176470588235,-0.2196078431372549,-0.0,-48.03921568627451,-22.549019607843135,-14.705882352941176,-0.3137254901960784,-0.3137254901960784,-3.231372549019608,40
96.01115998001926,39.315876937771996,-2.941176470588235,-0.2196078431372549,-0.0,16.666666666666668,-9.803921568627452,3.9215686274509802,2.2901960784313724,1.8823529411764706,3.6392156862745098,41
96.01115998001926,39.315876937771996,4.901960784313726,-0.25098039215686274,-0.0,3.9215686274509802,17.647058823529413,0.9803921568627451,-0.6588235294117647,-1.5058823529411764,-0.47058823529411764,42
96.01115998001926,39.315876937771996,0.9803921568627451,-0.23529411764705882,-0.4862748911959931,54.90196078431372,-4.901960784313726,9.803921568627452,0.8784313725490196,-0.0,0.8156862745098039,43
96.01115998001926,39.315876937771996,-10.784313725490195,-0.21176470588235294,-0.0,-13.72549019607843,-14.705882352941176,-0.9803921568627451,1.223529411764706,1.6941176470588235,1.2549019607843137,44
95.012122467379,45.31011661963869,6.862745098039215,-0.24313725490196078,-0.0,-25.49019607843137,42.15686274509804,-9.803921568627452,-1.1294117647058823,1.8823529411764706,1.4431372549019608,45
96.01115998001926,49.30627640754982,1.9607843137254901,-0.2196078431372549,-0.0,27.45098039215686,27.45098039215686,1.9607843137254901,1.8196078431372549,1.5058823529411764,-0.6274509803921569,46
96.01115998001926,54.289292728451194,-7.8431372549019605,-0.25098039215686274,-0.4862748911959931,-25.49019607843137,-31.372549019607842,-7.8431372549019605,-1.1607843137254903,0.8784313725490196,-0.25098039215686274,47
96.01115998001926,59.28449246334011,-1.9607843137254901,-0.2196078431372549,-1.4588246735879793,41.17647058823529,6.862745098039215,1.9607843137254901,0.3137254901960784,0.8156862745098039,-2.4156862745098038,48
96.01115998001926,59.28449246334011,-0.9803921568627451,-0.2196078431372549,0.24313744559799655,-1.9607843137254901,7.8431372549019605,4.901960784313726,1.192156862745098,3.984313725490196,3.984313725490196,49
96.01115998001926,65.26654873121926,-3.9215686274509802,-0.25882352941176473,0.4862748911959931,20.588235294117645,-0.9803921568627451,6.862745098039215,1.5058823529411764,3.231372549019608,0.9725490196078431,50
96.01115998001926,68.26366857215261,19.607843137254903,-0.19607843137254902,-1.701962119185976,-36.27450980392157,20.588235294117645,-3.9215686274509802,0.3137254901960784,-2.4156862745098038,-3.984313725490196,51
96.01115998001926,68.26366857215261,-6.862745098039215,-0.23529411764705882,0.24313744559799655,15.686274509803921,-19.607843137254903,-2.941176470588235,-1.6941176470588235,-3.984313725490196,0.34509803921568627,52
96.01115998001926,67.26462862517484,-0.0,-0.23529411764705882,-0.9725497823919862,-48.03921568627451,23.52941176470588,-34.31372549019608,1.192156862745098,-2.792156862745098,-1.2862745098039217,53
96.01115998001926,67.26462862517484,-5.88235294117647,-0.22745098039215686,-0.9725497823919862,73.52941176470588,-22.549019607843135,6.862745098039215,-0.25098039215686274,-1.0666666666666667,-3.9215686274509802,54
96.01115998001926,61.28257235729567,-17.647058823529413,-0.23529411764705882,-0.24313744559799655,3.9215686274509802,-42.15686274509804,3.9215686274509802,0.5333333333333333,2.603921568627451,0.6588235294117647,55
95.012122467379,55.288332675428975,19.607843137254903,-0.2196078431372549,0.9725497823919862,15.686274509803921,37.254901960784316,11.76470588235294,1.8823529411764706,3.984313725490196,-0.1568627450980392,56
95.012122467379,51.29217288751785,7.8431372549019605,-0.2196078431372549,-1.9450995647839724,63.72549019607843,39.21568627450981,16.666666666666668,0.25098039215686274,1.9764705882352942,-3.984313725490196,57
95.012122467379,50.3053163545276,5.88235294117647,-0.26666666666666666,-1.2156872279899829,-46.07843137254902,-1.9607843137254901,-8.823529411764707,-0.7215686274509804,-2.196078431372549,-2.541176470588235,58
95.012122467379,50.3053163545276,-12.745098039215685,-0.19607843137254902,-0.0,6.862745098039215,-31.372549019607842,-6.862745098039215,-3.545098039215686,-3.8901960784313725,1.192156862745098,59
95.012122467379,50.3053163545276,-4.901960784313726,-0.20392156862745098,-0.7294123367939896,36.27450980392157,-1.9607843137254901,-0.0,1.8509803921568628,-0.25098039215686274,0.09411764705882353,60
95.012122467379,50.3053163545276,-3.9215686274509802,-0.23529411764705882,0.9725497823919862,1.9607843137254901,4.901960784313726,-7.8431372549019605,1.1607843137254903,0.03137254901960784,-0.03137254901960784,61
95.012122467379,50.3053163545276,20.588235294117645,-0.3843137254901961,-1.2156872279899829,19.607843137254903,14.705882352941176,7.8431372549019605,-0.5647058823529412,-1.4745098039215687,-0.0,62
95.012122467379,50.3053163545276,-22.549019607843135,-0.03137254901960784,-0.24313744559799655,-11.76470588235294,-28.431372549019606,-1.9607843137254901,0.5333333333333333,-1.1607843137254903,-0.6274509803921569,63
95.012122467379,50.3053163545276,-0.0,-0.27450980392156865,-0.9725497823919862,-8.823529411764707,43.13725490196078,-9.803921568627452,1.035294117647059,0.1568627450980392,3.2627450980392156,64
96.01115998001926,50.3053163545276,9.803921568627452,-0.25882352941176473,-0.9725497823919862,0.9803921568627451,1.9607843137254901,7.8431372549019605,-0.6901960784313725,-1.3176470588235294,3.984313725490196,65
96.01115998001926,50.3053163545276,-5.88235294117647,-0.23529411764705882,-2.188237010381969,4.901960784313726,-0.9803921568627451,-6.862745098039215,1.6941176470588235,-0.6274509803921569,3.984313725490196,66
96.01115998001926,50.3053163545276,9.803921568627452,-0.2196078431372549,-1.4588246735879793,-9.803921568627452,0.9803921568627451,2.941176470588235,0.5019607843137255,-0.6588235294117647,3.9215686274509802,67
96.01115998001926,50.3053163545276,-1.9607843137254901,-0.27450980392156865,-0.0,13.72549019607843,-0.0,0.9803921568627451,0.2823529411764706,1.035294117647059,3.3254901960784315,68
96.01115998001926,50.3053163545276,-0.0,-0.1803921568627451,-0.0,13.72549019607843,-0.0,0.9803921568627451,2.007843137254902,2.196078431372549,2.447058823529412,69
96.01115998001926,50.3053163545276,-0.0,-0.23529411764705882,-0.9725497823919862,-0.0,6.862745098039215,-0.9803921568627451,-1.7568627450980392,-1.7882352941176471,-2.76078431372549,70
96.01115998001926,50.3053163545276,-3.9215686274509802,-0.2196078431372549,-0.24313744559799655,-4.901960784313726,-11.76470588235294,-1.9607843137254901,-0.2823529411764706,-1.192156862745098,-2.164705882352941,71
96.01115998001926,50.3053163545276,-10.784313725490195,-0.21176470588235294,-0.0,-8.823529411764707,-35.294117647058826,-0.0,1.7882352941176471,3.0431372549019606,1.9764705882352942,72
96.01115998001926,50.3053163545276,7.8431372549019605,-0.24313725490196078,-0.0,-2.941176470588235,35.294117647058826,-4.901960784313726,0.06274509803921569,2.227450980392157,-0.7843137254901961,73
97.01019749265951,54.289292728451194,0.9803921568627451,-0.25882352941176473,0.24313744559799655,-8.823529411764707,19.607843137254903,-2.941176470588235,0.12549019607843137,1.7882352941176471,-0.03137254901960784,74
97.01019749265951,54.289292728451194,-3.9215686274509802,-0.2196078431372549,-0.4862748911959931,23.52941176470588,-12.745098039215685,0.9803921568627451,0.6901960784313725,1.6313725490196078,-3.1058823529411765,75
97.01019749265951,54.289292728451194,14.705882352941176,-0.27450980392156865,-0.0,-9.803921568627452,29.41176470588235,-6.862745098039215,-0.6901960784313725,0.6588235294117647,-2.635294117647059,76
96.01115998001926,66.26558867819705,-23.52941176470588,-0.13333333333333333,-2.6745119015779624,23.52941176470588,-18.627450980392158,-4.901960784313726,1.7254901960784315,3.168627450980392,3.984313725490196,77
96.01115998001926,66.26558867819705,10.784313725490195,-0.25882352941176473,0.24313744559799655,12.745098039215685,-15.686274509803921,21.56862745098039,-0.03137254901960784,-1.8196078431372549,3.4823529411764707,78
95.012122467379,71.26078841308596,8.823529411764707,-0.27450980392156865,1.701962119185976,-21.56862745098039,17.647058823529413,-3.9215686274509802,0.6901960784313725,-1.003921568627451,3.7019607843137257,79
95.012122467379,71.26078841308596,-1.9607843137254901,-0.32941176470588235,0.4862748911959931,18.627450980392158,4.901960784313726,-12.745098039215685,0.7215686274509804,-2.6980392156862747,3.984313725490196,80
95.012122467379,71.26078841308596,0.9803921568627451,0.00784313725490196,-1.4588246735879793,46.07843137254902,41.17647058823529,1.9607843137254901,0.2823529411764706,3.450980392156863,-3.1058823529411765,81
95.012122467379,71.26078841308596,-6.862745098039215,-0.22745098039215686,1.4588246735879793,14.705882352941176,-16.666666666666668,-0.9803921568627451,-1.0666666666666667,1.380392156862745,-3.984313725490196,82
95.012122467379,71.26078841308596,7.8431372549019605,-0.3764705882352941,-1.2156872279899829,-19.607843137254903,-16.666666666666668,-6.862745098039215,1.5058823529411764,-2.7294117647058824,-3.984313725490196,83
95.012122467379,71.26078841308596,3.9215686274509802,-0.19607843137254902,-0.0,11.76470588235294,20.588235294117645,-4.901960784313726,-1.9764705882352942,-3.984313725490196,-3.984313725490196,84
95.012122467379,71.26078841308596,0.9803921568627451,-0.27450980392156865,-1.4588246735879793,-1.9607843137254901,-22.549019607843135,0.9803921568627451,-0.0,-2.980392156862745,2.2588235294117647,85
95.012122467379,71.26078841308596,-24.509803921568626,-0.18823529411764706,-0.0,38.23529411764706,-43.13725490196078,4.901960784313726,2.384313725490196,2.2901960784313724,3.984313725490196,86
95.012122467379,71.26078841308596,1.9607843137254901,-0.25882352941176473,-0.24313744559799655,13.72549019607843,7.8431372549019605,-3.9215686274509802,1.035294117647059,3.984313725490196,3.545098039215686,87
95.012122467379,71.26078841308596,-7.8431372549019605,-0.1568627450980392,-0.4862748911959931,-8.823529411764707,9.803921568627452,-8.823529411764707,0.4392156862745098,3.764705882352941,-0.7215686274509804,88
95.012122467379,71.26078841308596,19.607843137254903,-0.35294117647058826,-3.1607867927739552,-9.803921568627452,33.333333333333336,6.862745098039215,-0.25098039215686274,-0.18823529411764706,-0.12549019607843137,89
95.012122467379,74.25790825401931,-10.784313725490195,-0.0784313725490196,-0.24313744559799655,21.56862745098039,-25.49019607843137,3.9215686274509802,-0.0,-2.4784313725490197,3.074509803921569,90
95.012122467379,74.25790825401931,1.9607843137254901,-0.25882352941176473,-0.0,3.9215686274509802,14.705882352941176,1.9607843137254901,1.0980392156862746,-1.4431372549019608,2.792156862745098,91
0.20102584095810136,0.4020526615886197,5.88235294117647,-0.20392156862745098,-5.105886357557928,4.901960784313726,8.823529411764707,0.9803921568627451,0.09411764705882353,-1.1607843137254903,0.1568627450980392,92
0.20102584095810136,0.4020526615886197,-0.0,-0.2196078431372549,-1.4588246735879793,-27.45098039215686,-11.76470588235294,-4.901960784313726,-2.76078431372549,-3.1372549019607843,-2.603921568627451,93
0.20102584095810136,0.4020526615886197,4.901960784313726,-0.2196078431372549,-0.0,6.862745098039215,43.13725490196078,-2.941176470588235,1.0666666666666667,-0.9411764705882353,-2.1019607843137256,94
0.20102584095810136,0.4020526615886197,-2.941176470588235,-0.2901960784313726,-0.4862748911959931,21.56862745098039,-47.05882352941176,6.862745098039215,2.007843137254902,3.2941176470588234,-1.4431372549019608,95
0.20102584095810136,0.4020526615886197,-4.901960784313726,-0.21176470588235294,-1.4588246735879793,-0.9803921568627451,-0.9803921568627451,-7.8431372549019605,0.2823529411764706,1.411764705882353,-0.06274509803921569,96
96.01115998001926,74.25790825401931,-1.9607843137254901,-0.22745098039215686,-0.9725497823919862,-16.666666666666668,-1.9607843137254901,-0.9803921568627451,-0.3764705882352941,1.1294117647058823,0.18823529411764706,97
96.01115998001926,74.25790825401931,-0.0,-0.23529411764705882,-0.0,10.784313725490195,6.862745098039215,3.9215686274509802,1.7254901960784315,1.5686274509803921,1.192156862745098,98
96.01115998001926,73.25886830704152,-0.0,-0.33725490196078434,-2.6745119015779624,2.941176470588235,-4.901960784313726,-0.0,0.3137254901960784,0.9098039215686274,0.06274509803921569,99
97.01019749265951,73.25886830704152,-0.9803921568627451,-0.1568627450980392,1.2156872279899829,-12.745098039215685,1.9607843137254901,-6.862745098039215,-1.4431372549019608,1.1294117647058823,1.3176470588235294,100
96.01115998001926,75.25694820099709,-7.8431372549019605,-0.0784313725490196,-0.4862748911959931,30.392156862745097,29.41176470588235,-8.823529411764707,-1.223529411764706,3.450980392156863,-3.8588235294117648,101
96.01115998001926,78.24188462794291,-16.666666666666668,-0.25098039215686274,0.24313744559799655,-8.823529411764707,-20.588235294117645,-0.9803921568627451,2.3215686274509806,1.8196078431372549,1.8823529411764706,102
96.01115998001926,79.24092457492068,3.9215686274509802,-0.32941176470588235,-0.0,-9.803921568627452,-0.9803921568627451,-12.745098039215685,-0.25098039215686274,-2.823529411764706,3.6392156862745098,103
96.01115998001926,79.24092457492068,-14.705882352941176,-0.23529411764705882,-0.4862748911959931,0.9803921568627451,2.941176470588235,-0.0,-0.2196078431372549,-2.7294117647058824,3.168627450980392,104
96.01115998001926,78.24188462794291,4.901960784313726,-0.22745098039215686,0.24313744559799655,2.941176470588235,-21.56862745098039,34.31372549019608,0.5019607843137255,-0.4392156862745098,1.411764705882353,105
96.01115998001926,77.24284468096512,15.686274509803921,-0.2901960784313726,-0.7294123367939896,-17.647058823529413,15.686274509803921,-48.03921568627451,-1.6,-1.1294117647058823,-0.5019607843137255,106
96.01115998001926,76.24380473398733,5.88235294117647,-0.1803921568627451,-0.4862748911959931,5.88235294117647,11.76470588235294,7.8431372549019605,1.6941176470588235,-0.8784313725490196,-1.0666666666666667,107
95.012122467379,76.24380473398733,23.52941176470588,-0.26666666666666666,0.4862748911959931,9.803921568627452,-6.862745098039215,29.41176470588235,3.1372549019607843,3.6392156862745098,-1.2549019607843137,108
95.012122467379,75.25694820099709,-68.62745098039215,-0.1803921568627451,-0.0,5.88235294117647,7.8431372549019605,-35.294117647058826,-1.8196078431372549,0.1568627450980392,-0.18823529411764706,109
96.01115998001926,76.24380473398733,25.49019607843137,-0.23529411764705882,0.9725497823919862,-17.647058823529413,18.627450980392158,-9.803921568627452,0.8784313725490196,0.25098039215686274,0.40784313725490196,110
96.01115998001926,77.24284468096512,1.9607843137254901,-0.26666666666666666,-0.7294123367939896,34.31372549019608,-20.588235294117645,9.803921568627452,2.7294117647058824,0.8784313725490196,1.2862745098039217,111
96.01115998001926,78.24188462794291,23.52941176470588,-0.24313725490196078,-0.7294123367939896,-10.784313725490195,17.647058823529413,0.9803921568627451,-1.5058823529411764,-0.03137254901960784,0.5019607843137255,112
97.01019749265951,79.24092457492068,6.862745098039215,-0.2196078431372549,-0.0,-7.8431372549019605,-14.705882352941176,2.941176470588235,0.596078431372549,-0.03137254901960784,0.2196078431372549,113
96.01115998001926,79.24092457492068,3.9215686274509802,-0.24313725490196078,-2.188237010381969,3.9215686274509802,6.862745098039215,7.8431372549019605,2.5098039215686274,0.5019607843137255,0.25098039215686274,114
96.01115998001926,78.24188462794291,-2.941176470588235,-0.25098039215686274,-3.1607867927739552,3.9215686274509802,-2.941176470588235,-0.0,0.18823529411764706,0.1568627450980392,0.2196078431372549,115
96.01115998001926,77.24284468096512,8.823529411764707,-0.2980392156862745,-2.188237010381969,-4.901960784313726,-4.901960784313726,14.705882352941176,-1.7882352941176471,-0.12549019607843137,-0.596078431372549,116
96.01115998001926,75.25694820099709,-10.784313725490195,-0.10980392156862745,-2.9176493471759586,9.803921568627452,12.745098039215685,-3.9215686274509802,2.447058823529412,1.6941176470588235,2.7294117647058824,117
97.01019749265951,73.25886830704152,-8.823529411764707,-0.26666666666666666,-3.890199129567945,-2.941176470588235,-0.9803921568627451,-10.784313725490195,1.0666666666666667,0.47058823529411764,1.380392156862745,118
97.01019749265951,71.26078841308596,-0.0,-0.25098039215686274,0.24313744559799655,-1.9607843137254901,-11.76470588235294,1.9607843137254901,-2.603921568627451,-0.7215686274509804,-0.09411764705882353,119
97.01019749265951,69.2627085191304,3.9215686274509802,-0.23529411764705882,-1.701962119185976,-0.0,-11.76470588235294,13.72549019607843,0.5333333333333333,-0.1568627450980392,-0.47058823529411764,120
97.01019749265951,67.26462862517484,-13.72549019607843,-0.22745098039215686,-1.701962119185976,4.901960784313726,15.686274509803921,-34.31372549019608,1.6941176470588235,-0.09411764705882353,-0.596078431372549,121
97.01019749265951,66.26558867819705,22.549019607843135,-0.23529411764705882,0.9725497823919862,-41.17647058823529,36.27450980392157,3.9215686274509802,-2.2901960784313724,-0.34509803921568627,-0.8470588235294118,122
97.01019749265951,65.26654873121926,-6.862745098039215,-0.21176470588235294,-1.4588246735879793,26.470588235294116,-16.666666666666668,4.901960784313726,1.2862745098039217,-0.0,-0.5333333333333333,123
97.01019749265951,65.26654873121926,-4.901960784313726,-0.21176470588235294,-0.7294123367939896,-6.862745098039215,3.9215686274509802,-1.9607843137254901,1.2549019607843137,0.40784313725490196,-0.4392156862745098,124
96.01115998001926,65.26654873121926,-9.803921568627452,-0.27450980392156865,0.24313744559799655,50.98039215686274,-20.588235294117645,8.823529411764707,-0.6588235294117647,0.1568627450980392,-0.5333333333333333,125
97.01019749265951,66.26558867819705,2.941176470588235,-0.23529411764705882,-0.7294123367939896,-25.49019607843137,10.784313725490195,-0.9803921568627451,1.380392156862745,3.4823529411764707,1.0666666666666667,126
97.01019749265951,67.26462862517484,4.901960784313726,-0.25882352941176473,-1.2156872279899829,-20.588235294117645,21.56862745098039,-6.862745098039215,0.7215686274509804,0.9725490196078431,1.223529411764706,127
96.01115998001926,68.26366857215261,-0.9803921568627451,-0.1803921568627451,-2.188237010381969,7.8431372549019605,4.901960784313726,-1.9607843137254901,0.2823529411764706,-0.03137254901960784,-0.2196078431372549,128
96.01115998001926,70.26174846610817,7.8431372549019605,-0.25882352941176473,-0.0,45.09803921568627,-8.823529411764707,13.72549019607843,0.06274509803921569,-1.4745098039215687,-0.2823529411764706,129
97.01019749265951,71.26078841308596,-1.9607843137254901,-0.24313725490196078,0.9725497823919862,-4.901960784313726,4.901960784313726,-6.862745098039215,-0.18823529411764706,-1.035294117647059,-0.3137254901960784,130
96.01115998001926,72.25982836006374,-0.0,-0.23529411764705882,-2.188237010381969,4.901960784313726,16.666666666666668,-0.0,-0.3137254901960784,-0.18823529411764706,-0.4392156862745098,131
96.01115998001926,73.25886830704152,-1.9607843137254901,-0.20392156862745098,-2.6745119015779624,-14.705882352941176,-16.666666666666668,-0.0,-0.0,0.12549019607843137,-0.5333333333333333,132
96.01115998001926,75.25694820099709,3.9215686274509802,-0.24313725490196078,-1.4588246735879793,-16.666666666666668,25.49019607843137,-0.0,0.34509803921568627,0.06274509803921569,-0.8156862745098039,133
96.01115998001926,75.25694820099709,-4.901960784313726,-0.21176470588235294,-2.6745119015779624,25.49019607843137,-34.31372549019608,1.9607843137254901,1.6941176470588235,0.6901960784313725,-0.2196078431372549,134
96.01115998001926,76.24380473398733,-15.686274509803921,-0.26666666666666666,-1.701962119185976,29.41176470588235,-47.05882352941176,-12.745098039215685,1.4745098039215687,0.7843137254901961,0.03137254901960784,135
95.012122467379,76.24380473398733,20.588235294117645,-0.22745098039215686,2.6745119015779624,-31.372549019607842,53.92156862745098,1.9607843137254901,0.06274509803921569,0.34509803921568627,0.40784313725490196,136
94.01308495473873,75.25694820099709,-2.941176470588235,-0.24313725490196078,-0.7294123367939896,52.94117647058823,-22.549019607843135,5.88235294117647,-0.47058823529411764,0.25098039215686274,-0.12549019607843137,137
94.01308495473873,75.25694820099709,5.88235294117647,-0.22745098039215686,-1.701962119185976,-21.56862745098039,4.901960784313726,-2.941176470588235,-0.7843137254901961,-0.12549019607843137,-0.3764705882352941,138
94.01308495473873,73.25886830704152,-5.88235294117647,-0.2196078431372549,-0.0,-6.862745098039215,1.9607843137254901,-0.9803921568627451,0.1568627450980392,-0.03137254901960784,-0.2823529411764706,139
95.012122467379,71.26078841308596,-1.9607843137254901,-0.24313725490196078,-0.9725497823919862,-0.9803921568627451,-0.9803921568627451,-0.0,1.6941176470588235,0.8784313725490196,0.1568627450980392,140
