Index,Reconstruction_Error,Anomaly_Label
359,4.8203370223519064e-05,Normal
360,0.00011919711945532591,Normal
361,0.00011973821247738413,Normal
362,0.00011924582070645794,Normal
363,0.00011713359832600217,Normal
364,0.00011220173409191214,Normal
365,0.00010299878993752047,Normal
366,0.00011475656445082008,Normal
367,0.00010249510814620607,Normal
368,0.00014145665129067876,Normal
369,0.00014252599638339534,Normal
370,0.00014158694625195756,Normal
371,0.00013740674278875001,Normal
372,0.00012758511033403064,Normal
373,0.00010926263147935675,Normal
374,0.0004810668370466853,Normal
375,0.00046111017362890285,Normal
376,0.0005316473899357117,Normal
377,0.0005355986529428085,Normal
378,0.000533150635077295,Normal
379,0.0005178921536817947,Normal
380,0.0004798752735439258,Normal
381,0.00040781114300306854,Normal
382,0.0005175375949624356,Normal
383,0.0004035012063624291,Normal
384,0.00035277024875700824,Normal
385,0.0003558427530276035,Normal
386,0.00035372272609612246,Normal
387,0.0003418039363095714,Normal
388,0.000312933648064801,Normal
389,0.0002585869638303944,Normal
390,0.00018040224215329766,Normal
391,8.86418017850921e-05,Normal
392,0.00011919711945532591,Normal
393,0.00011973821247738413,Normal
394,0.00011924582070645794,Normal
395,0.00011713359832600217,Normal
396,0.00011220173409191214,Normal
397,0.00010299878993752047,Normal
398,9.556302550414454e-05,Normal
399,8.162242469041653e-05,Normal
400,0.00011919711945532591,Normal
401,0.00011973821247738413,Normal
402,0.00011924582070645794,Normal
403,0.00011713359832600217,Normal
404,0.00011220173409191214,Normal
405,0.00010299878993752047,Normal
406,0.0003153607154680477,Normal
407,0.00030873807232288826,Normal
408,0.00035277024875700824,Normal
409,0.0003558427530276035,Normal
410,0.00035372272609612246,Normal
411,0.0003418039363095714,Normal
412,0.000312933648064801,Normal
413,0.0002585869638303944,Normal
414,0.0001804022188137851,Normal
415,8.86417904694546e-05,Normal
416,0.00011919711945532591,Normal
417,0.00011973821247738413,Normal
418,0.00011924582070645794,Normal
419,0.00011713359832600217,Normal
420,0.00011220173409191214,Normal
421,0.00010299878993752047,Normal
422,9.556302550414454e-05,Normal
423,8.162242469041653e-05,Normal
424,0.00011919711945532591,Normal
425,0.00011973821247738413,Normal
426,0.00011924582070645794,Normal
427,0.00011713359832600217,Normal
428,0.00011220173409191214,Normal
429,0.00010299878993752047,Normal
430,0.00019032033795874438,Normal
431,0.00018110572947995862,Normal
432,0.00022270703190889718,Normal
433,0.00022479834485987423,Normal
434,0.0002231266347002497,Normal
435,0.0002149552909710503,Normal
436,0.00019549748313446558,Normal
437,0.0001590730334795198,Normal
438,0.00020280859961958097,Normal
439,0.00014696382709607276,Normal
440,0.00022270703190889718,Normal
441,0.00022479834485987423,Normal
442,0.0002231266347002497,Normal
443,0.0002149552909710503,Normal
444,0.00019549748313446558,Normal
445,0.0001590730334795198,Normal
446,0.00020280860966516342,Normal
447,0.00014696382220826554,Normal
448,0.00022270703190889718,Normal
449,0.00022479834485987423,Normal
450,0.0002231266347002497,Normal
451,0.0002149552909710503,Normal
452,0.00019549748313446558,Normal
453,0.0001590730334795198,Normal
454,0.00020280859961958097,Normal
455,0.00014696382709607276,Normal
456,0.00022270703190889718,Normal
457,0.00022479834485987423,Normal
458,0.0002231266347002497,Normal
459,0.0002149552909710503,Normal
460,0.00019549748313446558,Normal
461,0.0001590730334795198,Normal
462,0.00020280859961958097,Normal
463,0.00014696382709607276,Normal
464,0.00022270703190889718,Normal
465,0.00022479834485987423,Normal
466,0.0002231266347002497,Normal
467,0.0002149552909710503,Normal
468,0.00019549748313446558,Normal
469,0.0001590730334795198,Normal
470,0.00020280859961958097,Normal
471,0.00014696382709607276,Normal
472,0.00022270703190889718,Normal
473,0.00022479834485987423,Normal
474,0.0002231266347002497,Normal
475,0.0002149552909710503,Normal
476,0.00019549748313446558,Normal
477,0.0001590730334795198,Normal
478,0.00020280860966516342,Normal
479,0.00014696382220826554,Normal
480,0.00022270703190889718,Normal
481,0.00022479834485987423,Normal
482,0.0002231266347002497,Normal
483,0.0002149552909710503,Normal
484,0.00019549748313446558,Normal
485,0.0001590730334795198,Normal
486,0.00020280859961958097,Normal
487,0.00014696382709607276,Normal
488,0.00022270703190889718,Normal
489,0.00022479834485987423,Normal
490,0.0002231266347002497,Normal
491,0.0002149552909710503,Normal
492,0.00019549748313446558,Normal
493,0.0001590730334795198,Normal
494,0.00020280859961958097,Normal
495,0.00014696382709607276,Normal
496,0.00022270703190889718,Normal
497,0.00022479834485987423,Normal
498,0.0002231266347002497,Normal
499,0.0002149552909710503,Normal
500,0.00019549748313446558,Normal
501,0.0001590730334795198,Normal
502,0.00020280859961958097,Normal
503,0.00014696382709607276,Normal
504,0.00022270703190889718,Normal
505,0.00022479834485987423,Normal
506,0.0002231266347002497,Normal
507,0.0002149552909710503,Normal
508,0.00019549748313446558,Normal
509,0.0001590730334795198,Normal
510,0.00020280860966516342,Normal
511,0.00014696382220826554,Normal
512,0.00022270703190889718,Normal
513,0.00022479834485987423,Normal
514,0.0002231266347002497,Normal
515,0.0002149552909710503,Normal
516,0.00019549748313446558,Normal
517,0.0001590730334795198,Normal
518,0.00015917284957240108,Normal
519,0.00010177847296936212,Normal
520,0.00017596374160930344,Normal
521,0.00017755307156252836,Normal
522,0.00017621656136192828,Normal
523,0.000170018993705042,Normal
524,0.00015535164847386648,Normal
525,0.0001279549420176247,Normal
526,0.000142404810401351,Normal
527,0.00010052827509721647,Normal
528,0.00017596374160930344,Normal
529,0.00017755307156252836,Normal
530,0.00017621656136192828,Normal
531,0.000170018993705042,Normal
532,0.00015535164847386648,Normal
533,0.0001279549420176247,Normal
534,0.000142404810401351,Normal
535,0.00010052827509721647,Normal
536,0.00017596374160930344,Normal
537,0.00017755307156252836,Normal
538,0.00017621656136192828,Normal
539,0.000170018993705042,Normal
540,0.00015535164847386648,Normal
541,0.0001279549420176247,Normal
542,0.0001424047500677706,Normal
543,0.00010052825026070078,Normal
544,0.00017596374160930344,Normal
545,0.00017755307156252836,Normal
546,0.00017621656136192828,Normal
547,0.000170018993705042,Normal
548,0.00015535164847386648,Normal
549,0.0001279549420176247,Normal
550,0.0001110212234749116,Normal
551,6.751591561796141e-05,Normal
552,0.00014145665129067876,Normal
553,0.00014252599638339534,Normal
554,0.00014158694625195756,Normal
555,0.00013740674278875001,Normal
556,0.00012758511033403064,Normal
557,0.00010926263147935675,Normal
558,0.00010664230506988545,Normal
559,7.873488351549776e-05,Normal
560,0.00014145665129067876,Normal
561,0.00014252599638339534,Normal
562,0.00014158694625195756,Normal
563,0.00013740674278875001,Normal
564,0.00012758511033403064,Normal
565,0.00010926263147935675,Normal
566,0.00018198995849794607,Normal
567,0.00015717966683293988,Normal
568,0.00022270703190889718,Normal
569,0.00022479834485987423,Normal
570,0.0002231266347002497,Normal
571,0.0002149552909710503,Normal
572,0.00019549748313446558,Normal
573,0.0001590730334795198,Normal
574,0.00020280860966516342,Normal
575,0.00014696382220826554,Normal
576,0.00022270703190889718,Normal
577,0.00022479834485987423,Normal
578,0.0002231266347002497,Normal
579,0.0002149552909710503,Normal
580,0.00019549748313446558,Normal
581,0.0001590730334795198,Normal
582,0.00015917284957240108,Normal
583,0.00010177847296936212,Normal
584,0.00017596374160930344,Normal
585,0.00017755307156252836,Normal
586,0.00017621656136192828,Normal
587,0.000170018993705042,Normal
588,0.00015535164847386648,Normal
589,0.0001279549420176247,Normal
590,0.0001110212234749116,Normal
591,6.751591561796141e-05,Normal
592,0.00014145665129067876,Normal
593,0.00014252599638339534,Normal
594,0.00014158694625195756,Normal
595,0.00013740674278875001,Normal
596,0.00012758511033403064,Normal
597,0.00010926263147935675,Normal
598,0.00010664230506988545,Normal
599,7.873488351549776e-05,Normal
600,0.00014145665129067876,Normal
601,0.00014252599638339534,Normal
602,0.00014158694625195756,Normal
603,0.00013740674278875001,Normal
604,0.00012758511033403064,Normal
605,0.00010926263147935675,Normal
606,0.00010664234706113095,Normal
607,7.873487722059142e-05,Normal
608,0.00014145665129067876,Normal
609,0.00014252599638339534,Normal
610,0.00014158694625195756,Normal
611,0.00013740674278875001,Normal
612,0.00012758511033403064,Normal
613,0.00010926263147935675,Normal
614,8.085890568779123e-05,Normal
615,4.945043987696076e-05,Normal
616,0.00011608845943402455,Normal
617,0.00021895317046632105,Normal
618,0.00022640688512802804,Normal
619,0.00023195407015959377,Normal
620,0.00024691959536890377,Normal
621,0.0002456353308091433,Normal
622,0.00023473582363228376,Normal
623,0.0002450561087556588,Normal
624,0.00019805758763114916,Normal
625,0.00012702887141485104,Normal
626,9.611383861999598e-05,Normal
627,0.00015204847187001982,Normal
628,0.00012574033951355258,Normal
629,0.00019006815862022256,Normal
630,0.00022356794635336311,Normal
631,0.0001935351409177224,Normal
632,0.00015704971615839017,Normal
633,0.0002231266347002497,Normal
634,0.0002149552909710503,Normal
635,0.0002715460464248186,Normal
636,0.00024179349149595228,Normal
637,0.00019094695139891302,Normal
638,0.00013179823144962398,Normal
639,0.00020134930482794606,Normal
640,0.00019399026036935659,Normal
641,0.0002519523655863282,Normal
642,0.0002230570645439901,Normal
643,0.00017396531513082242,Normal
644,0.00011478843090000054,Normal
645,0.00017834966430103053,Normal
646,0.00022980807731073403,Normal
647,0.00023000894548416166,Normal
648,0.0002036913439955004,Normal
649,0.00015792616651895034,Normal
650,0.00010380388680682896,Normal
651,0.0001709051652568948,Normal
652,0.00016964566858221193,Normal
653,0.00014204423221207758,Normal
654,9.521289323482653e-05,Normal
655,3.5968088983220076e-05,Normal
656,7.917843954315886e-05,Normal
657,0.0001257275276790305,Normal
658,0.0001754922290865816,Normal
659,0.00016663151022201572,Normal
660,0.0001493241477299623,Normal
661,0.00012763438703044595,Normal
662,0.00017621656136192828,Normal
663,0.000170018993705042,Normal
664,0.00015535164847386648,Normal
665,0.0001279549420176247,Normal
666,8.543634542007168e-05,Normal
667,0.0001396151150584717,Normal
668,0.0002175738876435365,Normal
669,0.00022270703190889718,Normal
670,0.00022479834215943375,Normal
671,0.0002231265828077646,Normal
672,0.0002149552909710503,Normal
673,0.00019549748313446558,Normal
674,0.0001590730334795198,Normal
675,0.00010250740610550273,Normal
676,0.00014085822774390907,Normal
677,0.0002175738876435365,Normal
678,0.00022270703190889718,Normal
679,0.00022479834485987423,Normal
680,0.0002231266347002497,Normal
681,0.0002149552909710503,Normal
682,0.00019549748313446558,Normal
683,0.0001590730334795198,Normal
684,0.00010250740610550273,Normal
685,0.00014085822774390907,Normal
686,0.0002175738876435365,Normal
687,0.00022270703190889718,Normal
688,0.00022479834485987423,Normal
689,0.0002231266347002497,Normal
690,0.0002149552909710503,Normal
691,0.00019549748313446558,Normal
692,0.0001590730334795198,Normal
693,0.00010250740610550273,Normal
694,7.976056950042986e-05,Normal
695,0.00016025204465986088,Normal
696,0.00016661443768901208,Normal
697,0.0001699868885795886,Normal
698,0.00017009624602381726,Normal
699,0.00016484063178094703,Normal
700,0.00015042294239811676,Normal
701,0.0001217798983319563,Normal
702,7.489731114104144e-05,Normal
703,1.7050828772926515e-05,Normal
704,6.125879110081074e-05,Normal
705,0.00010449924162637778,Normal
706,0.0001285214029202614,Normal
707,0.0001313675970959091,Normal
708,0.0001392762617657634,Normal
709,0.00014676156233601025,Normal
710,0.00014635341602862876,Normal
711,0.00013985324702613764,Normal
712,0.00012390299312819286,Normal
713,9.568578296918257e-05,Normal
714,5.827213096323684e-05,Normal
715,8.61523159555534e-05,Normal
716,8.248714821488004e-05,Normal
717,5.9316176490258605e-05,Normal
718,8.162242469041653e-05,Normal
719,0.00017640595920345218,Normal
720,0.00018171153591748737,Normal
721,0.00018512323988874438,Normal
722,0.00018466514635268234,Normal
723,0.00017853617456981704,Normal
724,0.00016332460942560716,Normal
725,0.0001345846174577611,Normal
726,9.16360947181154e-05,Normal
727,8.543634542007168e-05,Normal
728,0.0001396151150584717,Normal
729,0.0002175738876435365,Normal
730,0.00022270703190889718,Normal
731,0.00022479834485987423,Normal
732,0.0002231266347002497,Normal
733,0.0002149552909710503,Normal
734,0.00019549745734855588,Normal
735,0.00015907302499308638,Normal
736,0.00010250740610550273,Normal
737,0.00014085822774390907,Normal
738,0.0002175738876435365,Normal
739,0.00022270703190889718,Normal
740,0.00022479834485987423,Normal
741,0.0002231266347002497,Normal
742,0.0002149552909710503,Normal
743,0.00019549748313446558,Normal
744,0.0001590730334795198,Normal
745,0.00010250740610550273,Normal
746,0.00014085822774390907,Normal
747,0.0002175738876435365,Normal
748,0.00022270703190889718,Normal
749,0.00022479834485987423,Normal
750,0.0002231266347002497,Normal
751,0.0002149552909710503,Normal
752,0.00019549748313446558,Normal
753,0.0001590730334795198,Normal
754,0.00010250740610550273,Normal
755,4.164168717909029e-05,Normal
756,0.00011382629456738758,Normal
757,0.00012205401810737807,Normal
758,0.0001500066111159983,Normal
759,0.00015451589030196746,Normal
760,0.00015636140439175477,Normal
761,0.00015355045255254271,Normal
762,0.00014368785473977086,Normal
763,0.00012312418212937789,Normal
764,8.941431350648348e-05,Normal
765,6.893544330327747e-05,Normal
766,4.4626660751333066e-05,Normal
767,0.00012739929160381194,Normal
768,0.00019327962704099923,Normal
769,0.0001978073717534167,Normal
770,0.00019964779834918985,Normal
771,0.00019813722485541828,Normal
772,0.000190946171553769,Normal
773,0.00017387829852702914,Normal
774,0.0001419606089708469,Normal
775,9.241010477118406e-05,Normal
776,0.0001652354588686547,Normal
777,0.0002449312593154078,Normal
778,0.00025064997515685574,Normal
779,0.00025300440260089086,Normal
780,0.0002511799777550342,Normal
781,0.0002420440154679908,Normal
782,0.0002202123050704258,Normal
783,0.00017929237381512895,Normal
784,0.0001221710910879332,Normal
785,6.0030335503484044e-05,Normal
786,0.00012756130493983154,Normal
787,0.0001294243887300578,Normal
788,0.00012949105524069258,Normal
789,0.00012693106183889416,Normal
790,0.00011993070948495169,Normal
791,0.0001058543268620726,Normal
792,8.248714821488004e-05,Normal
793,5.9316176490258605e-05,Normal
794,8.824425111569436e-05,Normal
795,0.00012756130493983154,Normal
796,0.0001294243887300578,Normal
797,0.00012949105524069258,Normal
798,0.00012693104492764526,Normal
799,0.00011993074920513505,Normal
800,0.0001058543268620726,Normal
801,8.248714821488004e-05,Normal
802,0.00010998235105189767,Normal
803,0.0001418651992442743,Normal
804,0.00018374414078346546,Normal
805,0.00018658850526440828,Normal
806,0.0001858540643864325,Normal
807,0.00017930657842502758,Normal
808,0.00016266953493082186,Normal
809,0.0001304905763836776,Normal
810,7.89671532260485e-05,Normal
811,4.3463781636384456e-05,Normal
812,0.00012772210138525532,Normal
813,0.00016990356067572642,Normal
814,0.0001734982229909369,Normal
815,0.00017370895785081167,Normal
816,0.00016878669645190592,Normal
817,0.0001549707906985399,Normal
818,0.00012703835249894044,Normal
819,8.054819583340935e-05,Normal
820,2.093580172533855e-05,Normal
821,7.539464903695487e-05,Normal
822,0.00016414433822962694,Normal
823,0.00016990356067572642,Normal
824,0.0001734982229909369,Normal
825,0.00017370895785081167,Normal
826,0.00016878669645190592,Normal
827,0.0001549707906985399,Normal
828,0.00012703835249894044,Normal
829,8.054819583340935e-05,Normal
830,0.0001776797653950943,Normal
831,0.0002147836493943873,Normal
832,0.00028164178331554145,Normal
833,0.0002842498724863738,Normal
834,0.00028230036210253223,Normal
835,0.0002722126096665337,Normal
836,0.00024802466816906387,Normal
837,0.00020261692084216397,Normal
838,0.00018843646748992754,Normal
839,0.00011557462080264425,Normal
840,0.00017596374160930344,Normal
841,0.00017755307156252836,Normal
842,0.00017621656136192828,Normal
843,0.000170018993705042,Normal
844,0.00015535164847386648,Normal
845,0.0001279549420176247,Normal
846,0.0001110212234749116,Normal
847,6.751591561796141e-05,Normal
848,0.00014145665129067876,Normal
849,0.00014252599638339534,Normal
850,0.00014158694625195756,Normal
851,0.00013740674278875001,Normal
852,0.00012758511033403064,Normal
853,0.00010926263147935675,Normal
854,8.085890568779123e-05,Normal
855,0.00015092162205671393,Normal
856,0.0002175738876435365,Normal
857,0.00022270703190889718,Normal
858,0.00022479834485987423,Normal
859,0.0002231266347002497,Normal
860,0.0002149552909710503,Normal
861,0.00025140793509900543,Normal
862,0.00021970770797166418,Normal
863,0.00016741393153844829,Normal
864,0.0001071541584852764,Normal
865,0.00017621656136192828,Normal
